global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
967.010113570806	n/a	935108.559748223	n/a	1026.6734729635305	n/a	n/a	1054058.420086997	900.4587266409995	n/a	810825.9183839303	n/a	925.2211355794695	720.0283393256577	n/a	n/a	n/a	n/a	-0.0429104401	0.3308893405	-0.1259658984	-0.1253991566	0.2445299422	-0.1644398095	0.009518921	-0.0212213825	0.1702942622	-0.1134075147	-0.1266995404	0.1478352725	-0.0757043764	0.0349174773	-0.0427181831	0.319003581	-0.1424932706	0.0250829117	-0.0650336253	0.0306038342	-0.2213228785	0.0366218252	-0.0471326643	0.0958830708	-0.0993420166	0.020127278	-0.0885556669	0.0875983271	-0.2095976363	0.1060525265	-0.0821985303	-0.2036145312	0.0070833646	0.0533227886	-0.1219033474	0.1399599636	-0.1427295814	0.1686439279	-0.1969007246	0.0931854771	-0.0896579132	0.0854287741	-0.2225812633	0.0754432501	-0.1080113449	0.0630836221	-0.0289927537	0.0577446681	-0.0226863491	-0.3553069385	0.0271632281	-0.1058736808	0.1580831632	0.2656952498	-0.0097731168	0.0679655907	-0.1793931722	0.0506911391	-0.2041399774	0.2144911223	-0.069716215	0.2770639854	-0.2379169451	0.1531426638	-0.0028229524	-0.0727804295	0.1785370198	-0.295509265	0.1003765409	-0.2317461025	0.013703668	-0.1600161195	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0247011693923013	n/a	0.0006101477693471	n/a	0.2697837558582279	n/a	0.0727832749249719	n/a	0.6760676334460101	n/a	n/a	0.4570674449932886	0.0006690004082452	n/a	n/a	4.4756154623224427e-07	0.0010239998520216	n/a	n/a	1.0485756969402588e-06	-8.422256473123889e-07	n/a	n/a	7.093440409907726e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.4204192111146	-17.589694359691407	901399.1324150084	309.3973476673597	992.1716511167328	-34.50182184679761	1190.3757107481608	984404.5852797038	891.849392421126	-8.609334219873517	795395.3387619316	74.12063570948514	916.2771522028212	700.2637333863499	2.379059	56.937759	0.3590421082796407	0.2031837017341382	-0.0465965444	0.2777038695	0.2931260503	-0.0006796043	-0.1968942084	-0.1550825113	0.1861975453	-0.264141504	-0.057955889	0.0571488921	0.0367849026	-0.1551929607	0.5137012747	-0.1357704499	-0.1191818787	-0.0937015503	-0.0791121515	-0.1155687588	-0.1221582342	0.0667586796	-0.1829371689	-0.1720922983	0.0935912943	-0.0458908967	-0.0708339445	0.015067538	-0.0075621713	-0.0351795025	-0.0207883027	-0.053033531	0.0425904138	0.1083683738	-0.3695397264	0.2593111738	0.2250381731	-0.0197530008	0.1632830382	0.0383721067	0.1487769873	0.2565274288	0.0887609247	0.0692635123	0.0322584257	0.1430501496	0.0347046513	0.1243125317	0.113211	0.0213677935	0.0300343072	-0.2581861748	-0.2683329219	0.5264272852	-0.1031409902	0.0401755417	0.0995724723	-0.0444733538	0.4189850583	-0.0184649273	0.3186481442	0.1345639896	-0.149738591	0.0312026398	0.017410995	0.1884526275	0.0495270388	0.0372294402	0.0135935341	0.0310306135	0.1053402733	-0.0974604092	0.004109115	-0.0005219047	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0420791173878711	0.0173779479955698	0.0017706521201422	0.0003019930765367	0.1202162423545871	-0.1495675135036407	0.0144519449258568	0.0223704410956617	0.5457807242406005	-0.1302869092054095	0.0169746787102986	0.2978765989525944	0.000584960959786	-8.403944845920006e-05	7.062628897326543e-09	3.421793244737583e-07	0.0014112250038105	0.0003872251517888	1.499433181779366e-07	1.991556011379946e-06	0.000764087925605	0.0007649301512523	5.851181362948855e-07	5.838303580553519e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.8703519720808	-23.55006723903375	857235.9086609049	554.6056669630108	960.7068795390512	-31.46477157768163	990.0318504356818	922957.7083936612	871.3168480797151	-20.53254434141093	759193.0497475694	421.5853771320058	898.4807564848898	714.8437508848193	3.196942	76.512054	3.8668450245225774	2.1547873541842555	-0.1305888656	-0.2221897694	0.386980265	-0.0706855708	-0.5930059716	0.1394706411	-0.2089027854	0.1924232704	-0.3214538797	-0.1592469663	0.7272077916	-0.4133457061	-0.1840455162	0.0393135278	-0.1132591526	0.0817444832	0.013781846	0.0974379831	0.0116033528	-0.1053938653	-0.0325695579	0.0594230902	0.0647416111	0.0719361252	-0.0958958709	0.0336552462	0.0235221431	-0.0896426524	-1.50262e-05	0.0012461305	0.6163727679	0.5423855292	0.2086120773	-0.0016374325	0.006669282	0.0082652789	-0.0263186323	0.1827393974	-0.1381032461	0.0606094936	-0.1065527914	-0.0740032444	0.0649897575	-0.0587514002	-0.0771912016	0.0409080381	0.0963584744	-0.0838412041	-0.1822458492	0.3316967016	-0.5820823816	0.0643237692	0.5318362057	-0.1173414506	0.0136529839	-0.2082144222	-0.1865502722	-0.0273879129	-0.1151605836	-0.0517743908	0.0692361699	0.0142318664	0.0522582711	-0.030103618	-0.0170314383	-0.0165744039	0.0571322127	-0.0645023491	-0.01797772	0.0487167449	0.0281130888	0.0811840456	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.3291399617616122	0.2870608443737411	0.1083331144284355	0.0824039283725651	0.3756068350162138	0.2553905926616266	0.1410804945108972	0.0652243548200569	1.5141294072602562	0.9683486830196556	0.9376991719059016	2.292587861930295	-0.0322770489372467	-0.0328620098970327	0.0010799116944726	0.0010418078880974	-0.0055373493349979	-0.0069485743388084	4.828268534194659e-05	3.066223765780168e-05	0.008074401779115	0.00731031385351	5.344068863682023e-05	6.519596409057548e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.6016184160004	33.731266443919594	920835.2660666072	1137.798335910696	1016.5353014715788	55.82842193252759	3116.8126954763275	1033344.0191379136	895.7542035038141	24.437355424099	802375.5930947524	597.1843401237406	920.4553586127614	709.9678967073057	3.344186	80.036026	2.245302787050487	1.2872833442203286	-0.1114377389	-0.1012659216	-0.0904398194	-0.1933692374	0.2952904208	0.1058684133	-0.0466154972	0.2032253301	-0.1080285582	0.0466701589	0.0086568214	0.2290212342	-0.213610199	0.0183271018	0.0340639084	0.0480062214	0.2171433075	0.0907909911	-0.0430443533	0.0554576984	0.069255367	0.0302802248	-0.1997837244	0.0814871481	0.0092786672	-0.0737956646	0.1028343465	0.0459124308	-0.1486426932	0.0811519691	0.0344750072	-0.1990105377	0.2290913843	-0.0938251263	-0.0212802866	-0.1614705152	-0.1139820778	0.0118711101	-0.0119629055	-0.2582779662	0.064141548	0.0435787467	-0.1896834173	0.0564281198	-0.0726685837	-0.126329531	0.1361286127	0.046740078	-0.1403298477	0.071499159	0.1511186791	-0.2279112338	-0.1516291294	-0.0443262137	0.0461584492	0.1043714048	-0.1424188355	-0.1404875931	-0.0084547636	0.0601250009	-0.1141375031	-0.0985792086	-0.08806747	0.2369432442	0.2924539443	0.0709726874	-0.034541382	0.032188725	0.0708255855	0.0107305959	0.0783838642	0.4176644788	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.1509296602828982	-0.178210301478714	0.022779762353111	0.0317589115531341	0.2507312655871061	-0.1248755694291076	0.0628661675429119	0.0155939078402438	0.8136833421924905	-0.7004460650677657	0.4906246900689167	0.6620805813615416	-0.0135194252937463	0.0187576236435004	0.0003518484447512	0.0001827748602731	-0.0039837043937154	0.0015536449412824	2.413812603572702e-06	1.586990069650738e-05	0.0035502533423999	-0.0045241484367151	2.046791907743169e-05	1.260429879522166e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.1443184381048	-8.457299977895559	904675.514497087	71.52592291611222	996.4733702999422	-20.061931171636616	402.4810823354849	992959.1777169256	893.2303304756637	-2.523873028150433	797860.4232816633	6.369935062225237	916.9207214801446	705.7330019380721	1.630207	39.015564	0.4420670662708691	0.205652603690101	-0.1017896589	-0.1887799032	-0.0228727552	-0.0319153232	-0.1138127048	0.0253532128	-0.1289093067	-0.0720168392	0.0265175753	-0.0247057931	0.062069494	0.1154608145	0.1114054527	0.0110818286	-0.022997151	-0.1830651624	0.1293766591	-0.1982229136	0.0362101686	0.0407770722	-0.0701012727	-0.0042464741	-0.0675710086	-0.0171009688	-0.0276707421	-0.0425335135	0.0791343022	0.1376219634	-0.0085654486	0.027132526	0.0762069086	-0.0661066905	-0.00705221	0.0827230603	-0.0058945967	-0.0646016213	0.0797400322	-0.1269284369	0.3055170164	0.0191934379	-0.0311606697	0.0243017674	-0.0424749165	0.0353339661	-0.0496053355	-0.0013163855	-0.1574065937	-0.0070039686	-0.1154044968	0.1333184459	0.0696405992	0.1755369321	-0.0904555148	-0.0558993155	-0.0839265142	0.1621010829	0.0243000893	-0.0736163504	0.0072452461	0.0539498117	-0.0496396581	-0.0198431111	-0.0003991164	0.0619725198	0.0282327967	0.0377617981	0.1468090946	-0.0445018598	-0.221216606	0.0583133616	0.2036138322	0.0329240663	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.1294228788592448	-0.0215067814236533	0.0167502815722147	0.0004625416472048	0.1400100974317411	-0.110721168155365	0.0196028273828456	0.0122591770776886	0.7203053723359147	-0.0933779698565757	0.0087194452545355	0.5188398294159807	-0.0119034227267533	0.0016160025669929	2.611464296527964e-06	0.0001416914726117	-0.0022379568466524	0.001745747547063	3.047634498076482e-06	5.008450847478353e-06	0.0025827805197504	-0.0009674728226494	9.360036625653904e-07	6.670755213202147e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.4435993419344	6.299280903829526	916698.2459208386	39.68093990535134	999.757897957988	3.2845276580458176	10.788121936467943	999515.8545293747	894.7996002467332	1.569269771069571	800666.3246017136	2.462607614392744	918.0208057411528	698.6719358922982	1.27445	30.501272	0.4249932362427768	0.2280499718456339	-0.0587066293	-0.048276715	-0.0235609638	-0.0889105583	0.0340786193	0.115942917	0.004438615	0.0511556564	0.0885154699	0.0354580754	0.0500639054	0.1247882637	-0.2430203269	0.1071262769	0.0143169953	0.02977724	-0.1694972711	-0.0819148063	-0.0810801963	0.0581635876	0.0709589235	-0.0246983259	0.0437388238	-0.2473559448	0.2294468694	-0.0642225037	0.0140658261	0.0128976563	0.041466803	-0.1630199013	0.0608926127	-0.1052255178	0.1272325566	-0.2113724619	-0.1615850662	0.097222465	0.0827822363	0.043014635	-0.0401447072	0.0496138626	0.2433103546	0.165876063	0.0207505798	-0.0693174733	0.1633918597	-0.1070556976	-0.0849656867	-0.0299232496	-0.0572846845	0.0317309112	0.149432846	0.0113651237	-0.0344043717	0.1064057944	0.0251294144	0.0943231872	-0.045234714	-0.1047329364	-0.0845251524	0.0467065551	0.1066146602	-0.1648032573	0.0343357549	-0.0523058187	0.0019096085	0.1004156509	0.04362403	-0.0115487177	-0.0908807561	-0.1204566433	-0.0180838454	0.2067936543	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0937927165285685	-0.0356301623306763	0.0087970736738084	0.0012695084677103	0.2508896292093538	0.1108795317776127	0.062945606044807	0.0122942705672226	0.570499659034482	-0.1498057133014327	0.022441751737751	0.3254698609584602	-0.0098184962291722	0.0020849264975811	4.346918500315795e-06	9.640286820226872e-05	-0.002394114796786	-0.0001561579501336	2.4385305389928012e-08	5.731785660189671e-06	0.002250308390804	-0.0003324721289463	1.1053771652615157e-07	5.063887853722889e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.3300779866112	3.8864786446768	924155.518841744	15.104716255528812	1024.0073322427684	24.249434284780364	588.0350631318813	1048591.0164869514	897.3648993117971	2.5652990650638685	805263.7625168718	6.580759293217558	922.7290117586332	698.2710921194872	1.42235	34.040932	0.6098526672292612	0.3803911752596723	0.1155013413	-0.0277023722	-0.0630368189	0.1247318365	0.1343273739	0.0494857957	0.0765755374	0.0670140004	-0.049238784	-0.0094855312	-0.0691734326	-0.0499471118	-0.0490288092	0.0917175086	0.0739011337	-0.0652850756	-0.1229783801	0.0290035806	0.0342647399	-0.0840550181	0.0132376296	-0.1885193772	0.021956453	-0.0183309641	-0.0150275132	0.0488314082	-0.1342824256	-0.0950641124	0.2104299345	0.0023183879	-0.0813373674	0.0115806383	-0.0272323091	-0.1703736769	-0.0385794534	-0.0273003989	0.0826847089	0.093708862	-0.0351899599	0.0809711572	0.0985758932	-0.1706349071	0.0096898594	-0.0636158178	0.0061759374	0.0833125624	0.0893141611	0.1872317593	0.1012903889	0.0376854311	0.1181531899	0.0171023068	0.0554310087	0.0265077867	-0.0096851494	-0.0642859592	0.0860061614	0.0712998584	0.0145925122	-0.0709076602	0.0480992455	-0.0569235984	0.1561310037	-0.0807105107	-0.0077986566	-0.007902899	-0.027832846	0.1812660379	0.0132565576	-0.0795748518	-0.1153397251	-0.1537858989	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0840388499662623	-0.0097538665623062	0.0070625283036519	9.5137912915275e-05	0.127416532586281	-0.1234730966230728	0.0162349727763108	0.0152456055896906	0.2764283554162148	-0.2940713036182671	0.086477931611747	0.0764126356781131	-0.0066659207798313	0.0031525754493409	9.938731963786978e-06	4.4434499842986725e-05	-0.0021691171144806	0.0002249976823054	5.0623957042801865e-08	4.705069056332644e-06	0.001976793513938	-0.000273514876866	7.48103878670233e-08	3.907712596747346e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.8512227984716	1.5211448118603812	927082.477244512	2.3138815386497544	1010.429642249798	-13.577689992970363	184.35366554520755	1020968.0619370549	898.8203605719373	1.4554612601401686	807878.0405786673	2.1183674797688075	922.0258780142956	706.6401542928699	1.201351	28.751797	0.135595625433943	0.0721042870479601	0.0248183449	-0.0575518054	0.0104758194	-0.0110765149	0.0531088573	0.0427946414	0.0586861837	0.0781837689	0.0520446559	0.1223046859	-0.1069577851	0.0667342188	0.0216095547	0.1013717321	0.1215379072	-0.0778711009	-0.0940933017	0.0830199656	0.0855642064	-0.0910744614	-0.0473547648	0.1681547394	0.0321760575	-0.0450095401	0.1322760556	0.062565879	0.0895449522	-0.0359977605	-0.0452562765	-0.0794180164	-0.089699138	-0.0927222636	-0.0634235232	-0.1071320105	-0.0418053871	-0.062641563	0.1001440095	-0.1061201964	-0.1372963422	0.0292086171	-0.1481756172	-0.0894834097	0.0388214434	-0.11509142	0.0691527368	-0.0908516939	-0.0523950571	-0.1443396935	0.0394313243	0.0437149967	0.1643729585	0.0267692807	-0.0911067435	-0.1102785501	0.0710600419	-0.0540649426	-0.1455241566	0.0444788014	0.0228356051	0.022084124	0.1730234774	0.1038430154	0.0858246016	0.0378711681	0.0546839016	0.0807428922	-0.0517815851	0.0071884841	-0.0536963303	0.1730675384	0.1140746133	-0.1616708135	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0971196276952497	0.0130807777289874	0.0094322220836639	0.0001711067459951	0.0992412949829315	-0.0281752376033495	0.0098488346298892	0.0007938440140051	0.333057795232051	0.0566294398158361	0.0032068934538554	0.1109274949648348	-0.0069399428989989	-0.0002740221191675	7.508812179310234e-08	4.816280744136525e-05	-0.0021667275204597	2.3895940208999537e-06	5.710159584720808e-12	4.694708147917439e-06	0.0014990018214111	-0.0004777916925268	2.282849014477197e-07	2.247006460593795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.904148553623	-4.9470742448485225	917580.3578162414	24.47354358404358	1021.135715353078	10.706073103280003	114.62000129277556	1042718.1491696424	899.1077197589706	0.287359187033303	808394.6917301755	0.0825753023724408	924.5101725632064	698.2021060446817	1.211199	28.98748	0.1580645401587076	0.0912071854352398	0.0996038712	-0.0150916737	-0.0977047987	0.1333507397	0.0501078017	-0.0593811606	-0.0508527164	-0.0375600784	0.060305913	0.0075765767	-0.1347660471	-0.0284928201	-0.0354787158	0.0135375204	-0.1611878489	-0.0545177104	-0.0051307771	-0.0335665168	0.0256197186	0.021547785	0.0369205101	-0.0176825795	0.058685988	0.0079737652	-0.1679479708	-0.0942266529	-0.0016203828	-0.0082926156	0.0959042549	-0.0331520157	-0.1377185045	0.003660626	0.0909930227	0.1061441779	0.0022970349	0.0361606666	0.082834774	-0.0068876662	0.048873414	0.0555849316	0.04833856	0.0145705309	0.0903073018	-0.0860209308	-0.1041032343	0.0333096063	0.0188412274	0.0084062875	0.0883585293	0.0201804068	0.0901507072	0.0453475982	0.0441596307	-0.008016885	-0.1202866997	0.0151366086	0.0716925319	0.1129719708	-0.0043589171	-0.0177946187	0.0487663275	-0.0143538568	0.0245274927	-0.0363002038	0.0275314543	-0.0308347084	0.0109906809	0.1133900701	-0.0811180197	0.0620344185	-0.038960129	-0.1100482133	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0886154543158284	-0.0085041733794213	0.0078526987436006	7.232096486725796e-05	0.1086331742278758	0.0093918792449443	0.011801166542824	8.820739575161565e-05	0.272730590728159	-0.060327204503892	0.0036393716032544	0.0743819751189305	-0.0059232244957105	0.0010167184032883	1.0337163115853132e-06	3.508458842658491e-05	-0.0016676965914124	0.0004990309290472	2.490318681458113e-07	2.7812119210085373e-06	0.0015800781496844	8.107632827330006e-05	6.573371006279914e-09	2.496646959110077e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.751480209658	1.847331656034953	921122.9037646296	3.412634247388842	1011.07814069726	-10.05757465581803	101.15480795735316	1022279.0065958282	898.8033218608845	-0.3043978980861084	807847.4113881607	0.0926580803592408	921.9753350275791	696.6201997832892	1.277524	30.574842	0.507992881234864	0.281440883965134	0.0117801652	-0.1738420049	-0.0662707417	0.0108415148	0.0618357484	0.0716650617	-0.0180153205	0.0244331566	-0.0081812068	0.0900717571	-0.0923864957	0.0928215867	-0.0828475461	0.0299482082	0.0728695934	-0.107242635	0.0979166501	0.0392045169	0.0979228876	-0.1322934189	-0.0179853491	-0.0963095164	0.0321362932	0.0062144318	0.0247683622	0.1520929231	0.0739272141	-0.0832053037	0.0305001234	0.0113456946	-0.0781699783	-0.1023067909	0.0720238141	-0.0937531001	-0.0050673032	-0.0659643477	0.0188962971	-0.061309074	0.0272254117	-0.0117477618	-0.1005838887	-0.2042651392	0.1221810251	0.1125460365	0.0287720589	-0.0165712971	0.0088606633	-0.1072482015	-0.0104193445	0.1442857356	0.1689815391	-0.0315513756	-0.0581151839	-0.0404920941	0.0098851249	-0.0993240965	-0.0230233447	-0.0187616137	0.0196197609	0.0701262143	0.0386968802	0.0090737136	0.0942066425	0.1077267909	-0.1368772024	0.0171979667	-0.0844105677	-0.070423718	0.0471358641	0.001281202	-0.00652279	-0.0049769441	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.1198091613635199	0.0311937070476915	0.0143542351466299	0.0009730473593771	0.120096630953995	0.0114634567261192	0.0144232007665	0.0001314108401116	0.4181603419670523	0.1454297512388933	0.0211498125454064	0.1748580715940021	-0.0096979205046862	-0.0037746960089756	1.4248329960177075e-05	9.404966211521305e-05	-0.0031890912425931	-0.0015213946511807	2.314641684641244e-06	1.0170302953584002e-05	0.0026821068139712	0.0011020286642868	1.2144671769097485e-06	7.193696961550741e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
