global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41
971.993153746508	n/a	n/a	944770.6909300828	1120.0399686103087	n/a	n/a	1254489.5312845814	902.8220710064396	n/a	815087.6918963566	n/a	944.7364410348044	714.2309250831604	n/a	n/a	n/a	n/a	0.0062191894	-0.0514479619	0.014507457	-0.0505609591	0.0968239604	0.0065820408	-0.0606123381	0.0102362053	-0.1380705257	0.055731024	-0.0629973345	0.0177181584	-0.0169825364	0.1097904945	-0.0601192558	0.0476575216	-0.043653119	0.0205287169	0.0498116728	-0.0144436955	0.0617033025	-0.1013899647	0.021440775	-0.0285131516	0.0506711146	-0.0152416258	0.0177487459	-0.0807092113	-0.0002982114	0.0022773526	-0.0201236965	0.0466696773	-0.0324395722	0.020424501	-0.0821858906	0.0032608609	-0.0709675979	0.0264775219	-0.0470668722	0.0148193478	0.0151512725	-0.0047172427	0.0055815324	-0.0017401957	0.0347702589	-0.13985385	0.0012685027	-0.0320040482	0.0915508418	-0.0620252143	0.0109836878	-0.0720533479	0.0326892854	-0.0752489091	0.0008731203	-0.0063208444	0.0616637895	0.0091613427	-0.0009773025	0.0342090366	-0.0321044827	0.0067460385	-0.05684716	0.0153466195	-0.0017212882	0.004684879	-0.0485813548	0.008391733	-0.0742782351	0.0010319278	0.0183362976	-0.0349979819	-0.0035830786	0.0024536433	-0.0166880627	0.071474564	-0.0619251177	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0011743621908095	n/a	n/a	1.3791265552028885e-06	-0.0363449697709512	n/a	0.0013209568276513	n/a	0.3801442405778061	n/a	0.1445096436444769	n/a	-0.0022573167566023	n/a	n/a	5.095478939637528e-06	0.0055521067941273	n/a	3.082588985339452e-05	n/a	0.0008267757677097	n/a	n/a	6.835581700719639e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.3628531810132	-3.630300565494849	13.179082195832224	937726.6154208723	1105.096787839754	-14.943180770554818	223.29865154147927	1221238.910493742	902.1653982288976	-0.6566727775419849	813902.4057615055	0.4312191367647052	942.1532516174142	696.6995190380695	0.71104	21.480768	0.1131839864744477	0.0554843913849768	0.0488082722	-0.0798626561	0.0228958105	0.0607726956	0.0344970434	0.0630756364	-0.0102277765	-0.0231183984	-0.0496422314	-0.0424969207	-0.0277176411	-0.0917707273	0.011156333	-0.0266784995	-0.0420904152	0.0634365642	-0.0724128684	-0.0227423495	0.0125588511	-0.0361157779	0.0483412019	-0.0932076826	0.0002526743	0.0164097911	0.0128357817	-0.0448512818	0.0306377454	-0.0139020694	-0.0475865056	0.0724646015	0.0005468762	0.0317713825	0.002748581	0.0729490552	-0.0500175322	-0.0498597212	-0.0598634132	-0.0055038877	-0.0436552505	0.062565522	-0.0073688373	0.0296499157	-0.0124503326	0.0015975535	0.0320059425	-0.0654869013	-0.0372093398	-0.0699456552	0.0843836149	0.0204539559	0.0133281327	-0.0247052187	0.0060186611	-0.0788538805	-0.0084766611	-0.0278908922	0.0301514809	0.0095598586	0.0274482245	0.0038134879	-0.0135256359	-0.0122164619	-0.0056256157	-0.0036025661	0.009562717	-0.0413721541	0.0464599638	0.0543799986	-0.0122951322	0.035826046	0.0294064334	0.0151433403	-0.0184979007	0.0257592808	0.0271933893	0.0376560677	-0.0773612919	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0009915546783929	0.0021659168692023	4.691195884295525e-06	9.831806802428473e-07	-0.0509372587646907	-0.0145922889937394	0.002594604330461	0.0002129348980768	0.3316017528526203	-0.0485424877251858	0.1099597224949302	0.0023563731145498	-0.0026030965252498	-0.0003457797686474	1.1956364840591856e-07	6.776111519767582e-06	0.0053650104215592	-0.000187096372568	2.8783336823438825e-05	3.500505262814126e-08	0.0004019860511989	-0.0004247897165108	1.8044630325332586e-07	1.6159278535848464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.439919972206	3.077066791192806	9.46834003746159	943695.518115606	1104.8714238569826	-0.2253639827713414	0.0507889247305614	1220740.863255756	903.2172578718004	1.0518596429027411	815801.4149174544	1.106408708367482	942.5092641002728	697.244953480039	0.587327	17.743351	0.1146367399649543	0.0575855764238747	0.0634498138	-0.0562943996	0.0453540721	0.053308707	0.106169658	0.0629418884	-0.017483394	-0.0041255031	-0.0496264515	-0.0715958181	-0.0436783374	-0.0321065363	-0.0154803317	-0.0565720716	-0.0647318486	0.0417549318	-0.0749904029	0.005544971	0.0126105504	-0.0092990698	0.0387953376	-0.0327360709	-0.0061914384	-0.0282187312	-0.0616012455	0.037917546	-0.0130711201	-0.0113393802	0.0226736998	0.0698417853	-0.0003645391	-0.0021429755	0.0238157083	-0.0083095285	-0.0859690443	-0.1003947564	-0.0638625467	0.0237888757	-0.0480025682	0.062408546	-0.0211734864	-0.0484118594	-0.0024289303	-0.030859714	0.0296305907	-0.0324092288	-0.0551791551	-0.0136589235	-0.0159706754	-0.0392352823	0.0292877017	-0.0178753776	-0.0271339971	-0.0684378761	-0.0077529857	-0.0472303699	0.0420650578	0.0157499868	0.0242442383	0.0221663445	-0.0038185194	-0.0115262131	-0.0816173984	0.0083201378	0.0208688265	-0.0399608275	0.0963330026	0.0592753422	-0.0410093804	0.0406992132	0.0431345093	0.0058547294	0.008874729	-0.0012966378	-0.0081872066	-0.0001764459	0.0046585197	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0118368567134155	0.0108453020350226	0.0001176205762308	0.0001401111768539	-0.0477130961344016	0.0032241626302891	0.0022765395427306	1.0395224666552736e-05	0.2805252364004076	-0.0510765164522126	0.0786944082575045	0.0026088105328931	-0.0031310039755159	-0.0005279074502661	2.7868627604645505e-07	9.80318589469637e-06	0.004904907319837	-0.0004601031017222	2.405811581619058e-05	2.1169486421438915e-07	0.0004001814262386	-1.8046249602999805e-06	3.2566712473377067e-12	1.6014517390636006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.2287580492448	1.788838077038804	3.1999416658638857	947174.2154940754	1103.052988794558	-1.818435062424669	3.3067060762554097	1216725.8960886071	902.9468667147798	-0.2703911570205264	815313.0441100384	0.0731113777948989	941.9558208240926	703.8635204034631	0.547248	16.532558	0.133629236624319	0.0634623287196855	0.0732057322	-0.0424422933	0.0346307229	0.0724287445	0.0676298556	0.0552935246	0.0560573447	-0.0071265404	-0.0305836416	-0.0752798967	-0.063659139	-0.0400867783	0.0323854663	-0.0397628498	-0.0432638671	0.0208319274	-0.0674714104	0.0126493617	-0.043233387	-0.044553319	0.0236793881	-0.0192731253	-0.018960963	-0.0454823008	-0.1333514549	0.0026798972	0.0478636817	0.0420766097	0.0215386542	0.0386970096	0.0377170944	-0.0476285044	-0.1001588397	-0.0315184787	-0.1504788315	0.0351491403	-0.044606754	0.0164015565	-0.0459729111	0.0519618409	-0.019302378	-0.0396713464	-0.0297737028	0.0062367724	0.0757544368	0.0263757269	-0.0766420709	-0.0567139312	-0.0509501379	-0.035191678	0.0178204811	0.0615077482	-0.0385486574	-0.0573922483	-0.0050207937	-0.0564098653	0.0353130351	0.023673738	0.0198774089	0.015270517	0.0146015905	-0.0341786824	-0.0652223245	-0.0028029901	0.0210475395	-0.0652359118	0.148908592	0.0449664925	-0.0037055034	0.0587624537	0.0452735853	0.0848705658	0.0513058807	0.009826555	0.005277697	-0.0205516137	0.007433827	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0281136911462454	0.0162768344328299	0.0002649353391537	0.0007903796298664	-0.0726887497741159	-0.0249756536397142	0.005283654343724	0.0006237832747309	0.2347280949411327	-0.0457971414592749	0.0550972785546934	0.0020973781658408	-0.002849306419125	0.0002816975563908	7.935351327660426e-08	8.11854707006693e-06	0.004625928158161	-0.0002789791616759	2.1399211324466823e-05	7.78293726494434e-08	0.0007710968500217	0.0003709154237831	1.375782516001967e-07	5.945903521133881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.0462309925584	-0.1825270566863537	0.0333161264225833	946818.9676488234	1106.021959057413	2.968970262855009	8.814784421717343	1223284.5739171975	903.0582452029836	0.1113784882037407	815514.194229092	0.0124051676345508	942.5498112132714	699.5324294135286	0.594431	17.957968	0.0700633968329823	0.0448617020541046	0.1000220384	-0.0271259602	0.0156539061	0.0614327906	0.1549635002	0.0725391721	0.1106997804	0.0140714138	-0.0544203988	-0.097863496	-0.0861628867	-0.018291679	0.0874407847	0.0105935335	-0.0402232276	0.048700715	-0.0870208228	0.0042685607	-0.0402886861	-0.0662871278	0.0130413127	-0.013622886	-0.0665385745	-0.0164900239	-0.0922791481	0.0878000457	0.0177250304	0.0408562734	0.0304256535	0.0679876315	0.0419109642	-0.0682420851	-0.1528146303	-0.0222917601	0.0098669523	0.1437726689	-0.057204016	-0.0030341164	-0.0740633273	0.0792325944	-0.0205432229	-0.0589977693	-0.0493863944	0.0153119163	0.1057767459	0.0196340731	-0.0415411221	-0.0195000067	-0.1152209536	0.0197683745	0.0603733909	0.0100866197	-0.0182127523	-0.0571893214	-0.0143089364	-0.0578526924	0.0335651504	0.0189289586	0.0207112731	0.0254531149	0.023687003	-0.0495214286	-0.1158302308	-0.0203613712	0.0156383048	-0.0807721135	0.1225116641	0.0453322311	0.0243079539	0.0221831067	0.07877537	0.0883095451	0.1001554178	0.0121497831	0.0184043817	-0.0732162088	-0.0230082805	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0285652775535822	0.0004515864073368	2.039302832913583e-07	0.0008159750817131	-0.0524774173739501	0.0202113324001657	0.0027538793342397	0.0004084979573899	0.227664905238683	-0.0070631897024497	0.0518313090773385	4.988864877279158e-05	-0.003636173144802	-0.000786866725677	6.191592439776432e-07	1.3221755138979268e-05	0.0046252346685737	-6.934895873007829e-07	2.1392795739376065e-05	4.809278076946104e-13	0.0007119112988254	-5.9185551196299984e-05	3.502929470409846e-09	5.06817697395268e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.88938229809	2.843151305531592	8.083509346145995	952360.0864821476	1103.9979791361916	-2.0239799212213256	4.096494721507083	1218811.5379367948	904.5614018403282	1.5031566373446594	818231.3296993398	2.259479876393304	942.4697401200518	708.369172867776	0.688119	20.788338	0.1816704322765756	0.1120912410696097	0.0430316731	-0.0248227712	0.0243784708	0.0700618706	0.0717715772	0.0507804177	0.055208734	0.0174838307	-0.0021495082	-0.1264259423	-0.0905959232	0.0330813729	-0.0458606989	0.015990219	-0.0704574549	0.0316390215	0.0057660717	0.025026441	-0.065049735	-0.0362394291	0.0025937942	0.045329299	-0.1171497843	-0.0754396587	-0.0946192405	0.010716559	0.0108241907	-0.0843083405	0.0698535112	-0.0504077593	0.0438801304	-0.0193406344	-0.1388599548	0.0275811085	0.0254192138	-0.033554667	-0.0579334984	0.0142018632	-0.0235569076	0.0422240372	-0.0471497394	-0.0286572524	-0.0238959658	-0.0312342962	0.1406178567	0.0896843853	-0.0520300192	0.0443109571	-0.1231444335	-0.0023082736	-0.0147362066	0.0823306157	0.01740259	-0.0285186763	0.0119788727	-0.0455504039	0.0059113025	0.0025464862	0.0290016419	0.0180096516	0.0173742033	-0.0651713629	-0.0580558193	-0.0006318412	0.0278993221	-0.0509726576	0.1131333879	0.0197621968	-0.0134647826	0.0140068821	0.0270085161	0.0640159906	0.0390914576	0.0246900667	0.0552381907	0.0021308108	0.0429708477	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0473388709255431	0.0187735933719608	0.0003524478080957	0.0022409687005052	-0.058988005755836	-0.0065105883818859	0.0034795848230505	4.2387761078347696e-05	0.1525677517847441	-0.0750971534539388	0.0232769188846512	0.0056395824568844	-0.0023965528465056	0.0012396202982964	1.5366584839484555e-06	5.743465546094095e-06	0.0046252098913837	-2.4777189999367063e-08	2.139256653935362e-05	6.139091442647354e-16	0.0010980481647148	0.0003861368658894	1.491016791988885e-07	1.2057097720335406e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.1041665195088	1.2147842214187676	1.4757007046080015	954732.552229784	1101.327759906338	-2.670219229853501	7.130070735479424	1212922.8347403128	904.2054805574902	-0.3559212828380396	817587.5510702018	0.1266799595770757	942.204877047487	719.7655313395119	0.840437	25.389917	0.2240144345088182	0.1521686413079466	-0.0042964513	-0.0076030371	0.0286160052	-0.1367905752	0.0688589255	-0.0049123615	0.0600031714	-0.0187668844	-0.0410566791	-0.0753936632	0.0498009744	-0.029591425	-0.0330382523	0.0637752346	-0.0690970678	0.0295592999	0.0159308388	0.023620146	-0.0277295418	-0.0170253084	0.0833067516	0.0366457976	-0.0498251041	-0.0206448718	0.047335429	0.0431314866	0.0719595893	-0.0943746479	0.0427594327	-0.0935651991	-0.0235836133	0.0715646512	-0.0901904327	-0.0276408548	0.241153714	0.0105880028	-0.0763580505	0.0141984198	-0.0206034021	-0.0444062429	-0.0263598218	0.0272524965	0.0278008835	0.037550642	0.100470611	-0.0088091713	0.0284438888	0.0606755631	-0.1046885698	0.0335813802	-0.0107651576	0.0648956051	0.1433560542	-0.0592327115	0.0086924322	-0.0084821156	0.0462279809	0.0074778865	0.0122953203	0.0747400957	-0.0032056016	-0.0274546544	-0.0389198559	-0.0259457663	-0.022002435	0.0143237621	-0.0525837997	-0.0044548972	-0.072761118	-0.0837661843	-0.012975729	0.0269127482	0.0499169444	0.0310249761	-0.0537698167	0.0337147494	0.0074721658	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0269579304996483	-0.0203809404258948	0.0004153827326438	0.0007267300168238	-0.0368641949469719	0.0221238108088641	0.0013589688690883	0.0004894630047064	0.2957148017187734	0.1431470499340293	0.0874472439555734	0.0204910779048154	-0.002662904744592	-0.0002663518980863	7.094333361422785e-08	7.091061678770584e-06	0.0046262286788616	1.018787477899928e-06	2.1401991789121547e-05	1.0379279251256965e-12	0.0005981661834785	-0.0004998819812363	2.498819951647287e-07	3.578027830572345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.2000180238572	-2.9041484956516115	8.434078484795519	949065.6751176836	1108.772222159797	7.444462253458823	55.42001824317322	1229375.840633174	904.0573581692272	-0.1481223882630047	817319.7068599224	0.0219402419047363	943.425835584899	712.0079591797684	0.7780169999999998	23.504168	0.1862228479713935	0.1026578888758258	0.0329756862	-0.044215849	0.0323904166	-0.1643276985	-0.0015371307	-0.0010553642	0.0963845095	-0.0144089464	-0.0973726391	0.0439018653	0.0819127288	-0.0428554983	0.1177341455	0.1448917065	-0.091910201	0.0243287205	-0.0025602785	-0.0302260859	-0.0599628291	-0.0480266131	0.084371976	0.0179639439	0.0090627169	-0.0321814603	0.1292106864	0.0491807618	0.0213194126	0.0272252973	-0.017549054	-0.0101474038	-0.068964791	0.0132236712	0.0154741905	-0.022139535	0.192715126	0.0745263332	-0.0742007841	0.032524191	-0.0507611775	-0.0197700621	0.0533699786	0.1402800898	0.0117173562	0.1215127783	0.0518547589	-0.0551160264	0.1109337022	0.0187312123	-0.0316275029	0.0605879183	0.0113088418	0.0135830678	0.0989487605	-0.0920266259	-0.015279281	-0.0321909015	0.0396653123	-0.0039048916	0.0499403307	0.0596328507	-0.0033934159	0.0132233326	0.0225943966	-0.0710007452	-0.0304140302	-0.011966437	-0.0593876101	-0.0049214641	-0.0189206466	-0.0483096985	-0.0681411175	0.0393657294	-0.0164546155	0.0500625387	-0.0608891288	0.0527231477	-0.0826279011	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0024020226939853	-0.024555907805663	0.0006029926081602	5.769713022420398e-06	-0.0669437070771863	-0.0300795121302144	0.0044814599172361	0.0009047770499917	0.3214033936852445	0.0256885919664711	0.1033001414723922	0.0006599037572198	-0.0042650582599226	-0.0016021535153306	2.566895886686201e-06	1.8190721960534e-05	0.0044730302644564	-0.0001531984144052	2.000799974674289e-05	2.3469754176267542e-08	0.0002355413918334	-0.0003626247916451	1.3149673951565217e-07	5.5479747266815286e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.464187966663	-2.735830057194221	7.484766101847334	943742.668501728	1103.6544860137556	-5.117736146041352	26.19122326049819	1218053.224498287	902.4912485784748	-1.566109590752376	814490.4537607344	2.452699250246574	942.2312031435652	705.2587001645604	0.683027	20.634506	0.0749069483100554	0.0447193919309129	0.0381369194	-0.0522579338	0.0388667026	-0.093539868	-0.0032828886	0.0239720579	-0.0216455611	-0.002366172	-0.033268755	0.0663176758	0.0106942339	0.0560114697	0.0226532415	0.046868094	-0.0500136467	0.0438287311	-0.0141121069	-0.0279748003	-0.0022645944	-0.0274885224	0.0880513458	-0.0440635112	0.0071635941	-0.0212621379	0.0724073432	0.0228579244	-0.0235875411	-0.0234717736	-0.0963549719	0.0664659562	-0.0130448746	0.0926457828	0.0974351808	0.0249580788	-0.0470846119	0.0712286614	-0.0573071793	0.0099566274	-0.0236016763	0.0140320299	0.0029926332	0.0631216483	0.0261635875	0.066198232	0.0553935047	-0.1050372263	0.0481644053	0.0197185359	0.098063062	-0.0228869523	0.0147692254	-0.06610128	0.0258638088	-0.0947221441	-0.0311828263	-0.0221871654	0.0451251472	-0.0005223723	0.0450405188	0.0720379394	-0.0248190263	0.0233293428	0.0200679682	-0.0261329351	-0.0008829857	-0.0139973393	-0.0296143834	0.0430641848	-0.0416400269	-0.0397154571	-0.0339473278	-0.0354651627	-0.0652512373	0.0264954452	-0.0411218747	0.0438751015	-0.0540798195	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0041230096976647	-0.00652503239165	4.257604771208172e-05	1.699920896703716e-05	-0.0300270014181052	0.0369167056590811	0.0009016208141628	0.0013628431567192	0.3408906294939839	0.0194872358087394	0.1162064212768046	0.0003797523594654	-0.0044710375979815	-0.0002059793380588	4.242748770718248e-08	1.9990177202564183e-05	0.0044510388532776	-2.199141117880006e-05	1.981174687338677e-05	4.836221656350523e-10	0.0002239526520594	-1.1588739774000018e-05	1.3429888954949002e-10	5.015479036443867e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.6063076550683	2.142119688405387	4.588676759453993	947909.2423057356	1096.2499635449014	-7.404522468854111	54.82695299176538	1201763.9825721977	903.3497949513148	0.85854637284001	816040.8520385826	0.7371018743167375	941.5945485694672	708.2583571181732	0.664282	20.068195	0.0653259843458429	0.0377386702744979	0.0178474347	-0.0731817444	0.0104254963	-0.0181631534	-0.0511877903	0.0106928658	0.0549001719	-0.0494736089	-0.0424443379	0.0171859897	0.1122573253	-0.0305274571	0.0060851885	-0.0903943504	-0.0644208957	0.0606666684	0.015384326	0.0248863202	-0.0978353477	0.0005863774	0.0033113328	-0.036261903	-0.0168493947	0.0013714173	0.1156834077	-0.0292873446	-0.1371189931	-0.0949231294	-0.0263113137	0.0159195317	0.0580131784	0.0117039846	0.1087150794	0.0651768019	-0.077234878	0.0202177086	-0.079670806	0.0103293928	0.0285085048	-0.001690676	0.0808552931	0.0583992912	0.0614838517	0.0202845657	0.0465283781	0.0337021161	0.0408597996	0.0520671121	0.1358190179	0.0328836594	-0.0783089129	0.0436579737	-0.0423189294	-0.0933772416	-0.0135019558	-0.0220932687	0.0295247056	0.0012822285	0.0536893425	0.011664976	-0.0252603945	0.0204759139	0.030783258	-0.0392959922	-0.0279882752	-0.0590325889	-0.0073437511	0.0237573541	0.0305841979	-0.0203116999	-0.0555362542	-0.0112363306	-0.0461788356	0.0674078125	0.0027348379	0.1182503445	-0.1616493408	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0006778454517188	0.0034451642459458	1.186915668154398e-05	4.594744564158641e-07	-0.0275234422475421	0.0025035591705631	0.0007575398731537	6.2678085205106016e-06	0.3159598446655849	-0.024930784828399	0.0998306234411005	0.0006215440321599	-0.0040519410019719	0.0004190965960096	1.7564195678683392e-07	1.6418225883461046e-05	0.0042081304562919	-0.0002429083969856	1.7708361937171474e-05	5.90044893261622e-08	0.000197028123036	-2.6924529023399985e-05	7.249302631319082e-10	3.8820081267089164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
