global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
992.0438648704312	n/a	n/a	984151.0298270624	1090.4982376582527	n/a	n/a	1189186.406335755	937.5624129795792	n/a	n/a	879023.2782320911	1013.5396716322716	676.005606331717	n/a	n/a	n/a	n/a	-0.0606034547	0.0865355351	-0.0194957584	0.043434727	-0.1061524572	0.0485272242	-0.0372841991	-0.0208648212	0.0761138813	-0.0982999159	0.129494624	0.0407061388	-0.2029504964	0.1345336909	-0.0183250673	0.0305986586	-0.0641290218	0.1258832057	-0.0489814374	0.0550159982	0.031740463	0.0194682869	-0.0181079432	0.0137096719	0.0184980439	-0.0132127883	0.0202993234	-0.2265460156	0.0960816646	-0.0803835601	0.14405603	-0.1488252861	0.1302571181	-0.0623131907	0.1439049974	-0.0299753636	0.1057664074	-0.0990711933	0.0501679678	-0.0292896039	0.0813840026	-0.0703174656	0.0543771827	-0.0707410807	0.0582412189	-0.0224174469	-0.082451431	0.0470730519	-0.003761081	-0.0760501667	0.0142561349	0.0089180041	0.0245885535	-0.0248376584	0.0018362967	-0.0534819664	0.18786098	-0.0118002456	0.0792514688	-0.2025525349	0.0051392811	-0.0385245585	0.0516209973	-0.0225047143	0.1160848696	-0.013960169	0.0439874817	-0.0019499767	-0.0786658375	0.1850247173	-0.0720873293	0.0848774597	-0.071649083	0.029943817	-0.2121652672	0.0562240015	-0.0573378754	-0.0185818308	-0.0948828554	0.0333795228	0.0400548457	-0.0684253764	0.1979547162	-0.1866315257	0.0012761101	-0.0278072977	0.0280286136	-0.1512336805	0.1317781939	-0.0759521438	0.0157778481	-0.0177842279	-0.0664094471	0.0849444221	-0.1815622039	-0.0091473799	0.1101462538	-0.0419399858	0.0911882687	-0.0176774523	0.0273059696	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.044582712395524	n/a	0.001987618244542	n/a	-0.0800610278829481	n/a	0.0064097681856741	n/a	-0.0987152120199255	n/a	0.0097446930841388	n/a	0.0023093743844326	n/a	5.333210047473449e-06	n/a	-0.0019650704671434	n/a	3.861501940839181e-06	n/a	0.0003777701896864	n/a	n/a	1.4271031621569865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.2248838220823	-0.81898104834886	0.6707299575545977	982526.7703081006	1092.000394373565	1.502156715312367	2.2564747973580395	1192464.8613120215	936.3824429317932	-1.1799700477860142	1.3923293136721286	876812.079430913	1013.8346372805662	663.9409341207333	1.009802	20.540489	0.103683476719987	0.0567483131649839	-0.0560921785	0.0074504575	0.1098844451	0.0858688645	-0.0885782816	0.1118091149	-0.1198746538	-0.0135781106	0.0034728667	-0.1001407514	0.064333927	0.0423605966	-0.1002507211	0.0497082367	-0.1412497707	-0.0045383763	0.0249540143	0.0161361898	0.0029061487	-0.0171925936	0.0323129984	0.1097152082	0.0132851869	0.0309392562	0.0658120301	-0.1168369275	0.1276937301	-0.1030063202	0.1269217851	-0.165756086	0.0703244925	-0.1559591201	0.1161256769	0.0593043883	0.024977884	0.0023308385	-0.0488714486	-0.0733675618	-0.0805465594	-0.0664316551	-0.0963490903	0.0452057469	-0.1211379209	-0.051626033	-0.0216313627	0.0552344617	0.0845591549	0.0881917789	0.0168657745	-0.0083296543	-0.0266801955	0.0822649442	0.025987896	-0.0123052503	0.0406353855	-0.0947101261	0.178973768	-0.0466264624	0.0064016116	-0.1116997085	-0.1539418836	-0.1130276618	0.0908230661	-0.0759331715	0.0068188568	-0.0797272774	0.0069603905	0.0221268322	-0.0898020593	0.2015126875	-0.1156340474	0.0992758663	0.0523766039	-0.007770343	-0.0976263737	-0.0945134937	0.1087817622	-0.0408636363	-0.1254655486	0.0360368942	0.0263211554	-0.0269916822	0.2214512314	-0.0936327816	-0.0173233768	0.1320402467	0.0869937032	-0.1376111933	0.1014999071	-0.1629169767	-0.0086542206	0.1089813555	0.0502472368	0.0636859558	-0.0433383215	-0.0005037272	0.0390846238	0.0508665682	0.2228580622	-0.0044037757	0.0308893489	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.044949880967124	-0.0003671685715999	0.0020204917989586	1.3481275997078253e-07	-0.0995628160206081	-0.01950178813766	0.0099127543339534	0.0003803197405661	-0.1288497251474325	-0.030134513127507	0.0166022516705689	0.0009080888814318	0.0025822136739524	0.0002728392895198	6.667827457946751e-06	7.444127790566926e-08	-0.001189044329521	0.0007760261376224	1.4138264175660447e-06	6.022165662731401e-07	0.0003530354791642	-2.4734710522199992e-05	6.11805904617031e-10	1.246340495486963e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.7174642654826	1.492580443400243	2.227796380020866	985487.9638576898	1091.2772893441909	-0.7231050293742101	0.5228808835062771	1190886.1222384048	936.5610896111584	0.1786466793652152	0.031914636048218	877146.6745736403	1014.219206926258	677.0133909268754	1.089527	22.162182	0.1250262955014714	0.0635308996312161	-0.0834828081	-0.1652733289	-0.0324789211	-0.0101871197	0.0597875869	0.1153899028	-0.0442349549	0.0537969499	-0.018721596	-0.1108875062	-0.0292656614	-0.0264467809	0.0771799495	0.2245888797	-0.0857718084	0.0068723836	-0.0369245674	-0.2226395867	0.1893119592	-0.0171985995	0.056602558	0.0220290983	-0.0718489004	0.0951214082	0.0822311503	-0.1357033211	-0.0174902126	0.0064882797	0.095955082	-0.1913745372	0.0106439442	-0.1645883758	-0.1353100904	0.1786643806	0.0789428511	0.1972658329	-0.0783785494	0.0477062761	0.1528696348	0.0091281706	-0.1501357329	0.0060787388	-0.0438149715	-0.0606456613	-0.1482848144	-0.0755709766	0.1269750717	-0.0146364001	0.0220885633	-0.1394953998	0.0693006717	-0.1473692306	0.0683238392	0.0313913474	0.0158835184	-0.1218431538	0.0829446043	-0.0892262224	0.0779815168	-0.0455706903	-0.1640929817	0.0549776356	0.1157772432	-0.0207334563	-0.0924813621	-0.0778731749	0.0296015916	-0.0362339157	-0.072787231	0.1758770599	-0.0962806703	0.0777200959	0.0892254022	-0.0073269684	0.0415441923	0.0203407545	-0.0352688322	-0.0626069475	-0.1324715339	-0.0013951639	0.0245134178	-0.0428221262	0.1809938794	0.0369589899	-0.0196604424	0.2451805773	-0.0956917513	-0.0516977627	0.0319289511	-0.0281564338	-0.0687276936	0.0656066057	0.0180314111	0.0895521924	-0.1778606713	0.0833108436	-0.0054853828	-0.0786792667	0.0336109713	-0.0401050953	-0.0181390386	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0271342786888624	0.0178156022782615	0.0007362690799648	0.0003173956845371	-0.0949209173015361	0.004641898719072	0.009009980541365	2.154722371812229e-05	-0.1790318342812611	-0.0501821091338285	0.0320523976861129	0.0025182440771194	0.002927017386994	0.0003448037130416	8.567430783765182e-06	1.1888960052727405e-07	-0.0008119616518431	0.0003770826776779	6.592817240637756e-07	1.421913458047351e-07	2.718816247751542e-05	-0.0003258473166866	1.061764737919125e-07	7.391961789037775e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.5811353087632	-0.1363289567193533	0.0185855844401873	985217.3101708334	1092.508965425713	1.2316760815222096	1.5170259697939048	1193575.839535562	937.5974395046926	1.0363498935341795	1.0740211018283052	879088.9585657557	1014.402153929605	675.2009113143697	1.179095	23.984083	0.2702721924465824	0.1495300254563683	-0.0161528093	0.0777423076	-0.1139599647	0.0610004499	0.0144793089	0.0397609359	0.1039575054	-0.0368083407	0.0605078739	-0.047708954	-0.0813600788	0.0208835382	-0.0309128544	0.1678776874	0.0829661178	0.0083197838	-0.022963589	-0.0195385483	0.0223357373	-0.0050654275	-0.0302007301	-0.0209028737	-0.0372500011	-0.0539161681	-0.000167119	0.002372607	-0.2020074412	-0.009919368	-0.0394626224	0.0482307863	0.0106633271	-0.1252358631	-0.01352406	-0.0956944476	0.0837166238	-0.0045719069	-0.1453993441	0.1744377735	-0.0402828246	0.110234776	0.0885211372	-0.0797071334	0.0085328043	-0.0879182602	-0.0478642618	0.0027375417	0.0393469427	0.1249536613	-0.030379922	-0.0241467532	0.1039793868	0.0700808794	-0.0141971691	0.0004816916	-0.0767528253	-0.0721564808	0.0041618629	-0.0998228708	0.1084499726	-0.0859720168	0.0028384723	0.0070672843	-0.0776285111	0.1181946052	0.0194487426	-0.0599120274	0.0339391227	-0.1022008922	-0.0105406682	0.0482565956	-0.0208846529	0.0184283436	-0.1168816264	0.0173276405	0.002233462	-0.0326521369	0.0018356936	0.0158135585	-0.0578365888	-0.0461471708	0.115113055	-0.120448589	0.0868171014	-0.0095424737	0.1054308358	-0.045803245	0.0082560367	-0.0105779488	-0.0171802775	-0.0337385925	-0.0333038158	0.0035055095	-0.0179389641	-0.0820641219	-0.1378464322	0.0409528038	0.0467871575	0.0491696175	0.0423123908	0.0551941571	0.1399313335	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0329095309245985	-0.0057752522357361	0.0010830372256771	3.335353838637485e-05	-0.0253839513422491	0.0695369659592869	0.0006443449857456	0.004835389634823	-0.0615979567732125	0.1174338775080486	0.0037943082786345	0.0137907155865753	0.0019244453852393	-0.0010025720017546	3.703490040768838e-06	1.005150618702426e-06	-0.0005092101934129	0.0003027514584302	2.592950210756031e-07	9.165844558161313e-08	-0.0002180103122078	-0.0002451984746853	6.012229198800527e-08	4.7528496228942444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.06056225977	1.479426951006758	2.188704103365152	988156.40144021	1094.395553846944	1.8865884212309536	3.559215871122703	1197701.628279959	938.2673748759154	0.6699353712227776	0.4488134016154008	880345.6667565415	1015.2254454961852	674.7899968092528	1.052859	21.416323	0.1096630298808685	0.0805280829085636	0.0143129898	0.0446816176	0.0690958424	0.1036993162	0.0234136348	0.0169173026	-0.1140474445	-0.040191689	-0.0151599378	0.0102949636	-0.0721308426	0.0074254555	-0.0330320305	0.0588794106	-0.0337969381	-0.0517599026	0.0506431481	0.0478299558	-0.0141680745	0.038222499	-0.0007149969	0.0069576279	0.0189506179	-0.065608229	-0.0292083366	0.1101659367	-0.0510567355	0.034537272	-0.0996665236	-0.1242931742	-0.0613895863	-0.0576655416	0.0444704938	-0.0366592797	0.0302214993	0.063318764	-0.0677752814	0.0232356438	0.0212304348	-0.134195997	0.0506766636	0.1035430258	0.0281738405	0.0396743547	0.1769890796	6.1689e-05	0.1476520431	-0.0911357028	-0.0005941373	0.1471228515	0.1840418518	0.012835421	-0.0288318517	0.004021212	-0.0059905005	-0.014781791	-0.0199608746	-0.0426184724	0.0002601571	-0.0362765865	-0.0511106549	-0.141183343	-0.0655019809	0.0679598613	-0.0087886295	-0.0002985707	-0.0517222939	-0.0419550844	-0.0108118097	0.0210457815	0.0368243259	0.0502688886	0.1158363289	-0.0876361226	-0.0572151611	-0.0217639094	0.0783541128	0.0147560802	-0.0109522484	-0.0053740668	0.0216970213	0.0062844844	0.050807923	-0.0026498133	0.0459624568	0.0241401078	0.1235745214	-0.0020542643	-0.0776911076	-0.0467145951	-0.1799470919	0.0729970436	0.089911124	0.0354158251	-0.0744272005	0.0253987898	-0.007187364	0.0867418983	0.0013548254	0.0631550388	0.0009729311	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0348804208246775	-0.001970889900079	0.0012166437569065	3.884406998233414e-06	-0.0418872022248422	-0.0165032508825931	0.0017545377102248	0.0002723572896938	-0.0592379017816711	0.0023600549915414	0.0035091290074949	5.569859563099501e-06	0.0004109726956039	-0.0015134726896354	1.6889855653193588e-07	2.290599582272212e-06	-0.0002470452423382	0.0002621649510747	6.103135176193998e-08	6.873046157199985e-08	-0.0002189493536308	-9.39041422999998e-07	8.817987941098616e-13	4.793881945534512e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.4279600998308	-0.6326021599392107	0.4001854927597547	986899.111908111	1092.2631203488113	-2.132433498132741	4.547272623958639	1193038.7240741218	937.5627350759978	-0.7046397999175724	0.4965172476278764	879023.8822031857	1014.4178528165368	675.5357699623413	0.99043	20.146446	0.0767437849963241	0.0384329615203875	0.0327709276	-0.1182775708	0.0465825604	0.0129331865	0.1008280349	0.0500049786	0.0756042837	-0.0012108419	0.0244103991	0.0156059205	-0.0687305317	-0.0107876435	0.1371503953	0.0733094312	-0.1219369372	-0.0432829101	0.0999496393	0.0955506444	-0.0499690836	-0.0090472294	0.0026074964	0.0664390531	0.058612507	-0.0184698742	-0.0630360492	-0.0147332723	0.0725330449	0.2071655865	0.0465896581	-0.0888246764	0.0003612876	-0.0373689164	0.1030065934	0.0486604722	0.0527016067	-0.0077467332	0.1368284196	0.0310891826	-0.0064727005	0.2530618458	0.0366933867	0.0153091653	0.0585789139	0.0259714945	-0.1216396849	-0.0473279335	-0.0160510745	-0.0734878759	0.0537504141	0.0245327157	-0.0673207452	-0.0362535914	-0.0276701164	-0.0194630574	-0.0270623257	-0.0559686207	-0.0601223573	-0.078086845	-0.026486888	0.096242291	-0.1527682587	-0.0356745749	-0.0216348495	-0.021437898	-0.061083445	-0.0016596464	0.0256656861	0.0906686457	0.0552617605	-0.0439677279	-0.0579189672	0.0998701431	0.0455729586	-0.0598879969	0.0289808068	0.086527607	0.0078269108	0.0104852927	-0.0101613887	-0.025700477	0.0176177935	0.021451941	0.0497396785	0.1531943126	-0.0144009299	0.1253262993	0.0061391068	0.0459084957	-0.05205626	-0.0076123794	-0.0684487277	-0.0340195319	0.0080886664	-0.0323826689	-0.0659744992	0.0027060922	-0.0166482131	0.0589657565	-0.0442405941	-0.064378748	0.0292567299	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0384754389743591	-0.0035950181496815	0.0014803594042696	1.2924155496540108e-05	-0.0618273504009181	-0.0199401481760759	0.0038226212575979	0.0003976095092838	-0.0713402916005492	-0.012102389818878	0.0050894372056513	0.000146467839328	0.0009829879225765	0.0005720152269726	9.662652559312632e-07	3.272014198885152e-07	-0.0003480342292305	-0.0001009889868922	1.211278247160682e-07	1.0198775473533134e-08	-6.982899046192843e-05	0.0001491203631688	2.2236882711616157e-08	4.8760879089320915e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.4010071921716	0.9730470923408348	0.946820643912953	988833.3631048054	1095.124429085794	2.8613087369826644	8.18708768833333	1199297.5151804865	937.93626539778	0.3735303217821411	0.1395249012906698	879724.4379483347	1015.3262830429768	672.0785244061886	0.961697	19.561987	0.0789041016732621	0.0442576467556159	0.0091248521	-0.0693933372	-0.1198024574	-0.0344737114	0.0912612263	-0.0247701555	0.03588645	-0.033161721	-0.02562474	0.032281145	-0.0970933457	-0.0293407162	0.1271013862	0.0655869256	-0.0064836077	0.110217535	-0.0670131607	0.0557754441	-0.0741336221	0.0375922872	-0.0660827234	0.0165326139	-0.0100438704	0.0672622612	0.0625746313	-0.0943403029	-0.0818111833	0.0629242527	0.0461351101	0.1451724602	0.0934788812	-0.0353769693	0.0773799234	-0.1028720486	-0.1603603038	0.0389454272	0.0320520723	-0.0163369592	-0.0513454562	0.0404252707	-0.2243378286	0.0209979067	-0.1199322948	-0.0898996691	-0.0380616509	0.1596329024	-0.1272733494	0.0897361668	0.053596882	0.102331559	-0.1146895893	0.0748050647	-0.0341337037	0.0081947165	-0.0023588216	-0.0384495814	-0.0803760014	-0.0920996797	0.0844634288	0.0452821044	-0.0526230741	0.1188328167	-0.0162077465	-0.0887387086	-0.1056832303	0.0010004524	0.0276177865	-0.011106084	0.0757233859	0.0696355109	-0.1261867035	0.0052173466	-0.0895747565	-0.0223078047	0.0141420539	0.1345634662	0.0692204627	0.0159625717	0.0039303866	-0.0385165759	0.0256418554	-0.0707672309	-0.0025364237	0.0806678479	-0.009071014	-0.0164165954	-0.1183701038	0.0283962518	-0.0572988671	0.060025212	-0.0852823088	-0.0213268867	-0.0077546754	-0.0599437461	-0.1454491401	-0.0605535944	-0.0388239252	0.0624466516	-0.0093448349	0.0600869413	-0.0609156347	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0331011622706114	0.0053742767037477	0.0010956869436653	2.888285008844528e-05	-0.0328316096526322	0.0289957407482858	0.0010779145923828	0.0008407529815418	-0.064700971977146	0.0066393196234031	0.0041862157747874	4.408056506170674e-05	0.0003449955412442	-0.0006379923813323	1.1902192347837852e-07	4.0703427863805893e-07	-0.0002640058615563	8.40283676742e-05	6.969909493608424e-08	7.060766573990538e-09	-3.39544475119221e-05	3.587454295000633e-05	1.2869828318718488e-09	1.1529045058398728e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.756355703401	-1.6446514887705916	2.7048785195153235	985565.1817894976	1092.8832525047642	-2.241176581029777	5.022872467356319	1194393.803605392	938.0286465047872	0.0923811070072133	0.0085342689318782	879897.741663603	1014.3162347096356	679.9246405689356	1.106958	22.516754	0.1057300005656254	0.0703779075965215	0.022115977	0.1371762122	-0.024965903	0.0565778618	-0.0233636888	0.0171379621	0.0538936406	-0.0112112877	0.0182310247	0.0210721359	-0.0288300836	-0.0211800066	-0.1071083871	0.041022647	0.0159064516	0.0218115961	0.0290781697	0.0595500068	-0.0372955438	-0.0844514631	0.0857996033	0.0012020825	0.0156262202	-0.1138266227	-0.0817743076	0.0934513193	-0.0747575739	-0.0020330301	0.0666335052	0.054041279	-0.1270292702	0.0122296133	-0.113817916	0.1105409466	-0.1366379306	-0.0894521458	0.1005762108	0.1215139079	0.0226313541	-0.0931095278	-0.0629846486	-0.0094483295	0.0401590228	0.0060204488	0.0889947677	-0.052422618	-0.1412073688	0.0103919283	0.0884438326	0.1142823181	0.0267056496	0.0498782698	-0.038243037	-0.0160891355	-0.0485305077	-0.0007665895	-0.0247402267	-0.0050156531	0.0181024465	-0.0827944076	0.071351329	-0.0816599175	-0.0756466735	0.0039280465	-0.0256195981	0.1054735268	0.1195158693	-0.0724696657	-0.0170017672	-0.1469079526	-0.0735000962	0.013811466	-0.0105247625	-0.0806021767	0.0964596523	0.0868448274	0.0983713159	0.0452224155	0.0193889482	-0.0478593576	0.0307109439	-0.0413841939	0.0003978723	-0.0496377385	-0.0154481184	-0.1013167935	0.1177621146	0.0371809924	-0.0420100331	0.0871103177	0.0087343502	-0.0058888158	-0.0708243518	0.0479845411	0.0583079183	0.0404199672	-0.0213218853	-0.0547871956	-0.0456647274	-0.0150405701	-0.0792738529	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0450379772173334	-0.011936814946722	0.002028419391829	0.0001424875510722	-0.0326038641374992	0.000227745515133	0.0010630119566965	5.186801966319562e-08	0.0026144249539754	0.0673153969311214	6.835217839969274e-06	0.0045313626639944	0.0003219975673135	-2.29979739307e-05	1.0368243335581199e-07	5.289068049171567e-10	-1.4045985752497714e-05	0.0002499598758038	1.9728971575936878e-10	6.247993951185226e-08	-0.0002859974612304	-0.0002520430137184	6.352568076429282e-08	8.179454783023415e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.2506027851124	-3.505752918288636	12.290303524089284	978616.7551107082	1088.2842016078955	-4.599050896868675	21.15126915198857	1184362.5034693344	936.5064869157816	-1.5221595890055823	2.3169698144016437	877044.400035339	1011.5312797259894	678.163843371362	1.141956	23.228642	0.0754764403635629	0.0368256998867788	0.0783595303	-0.0944134954	0.031440583	-0.1039307298	-0.0431309825	0.0614308272	0.084820218	8.49527e-05	0.1466095659	-0.079611906	0.1258448136	-0.0480050167	0.0172266011	-0.0674444187	-0.0626227379	-0.0664423125	0.0876545894	0.0080374408	-0.1275733364	-0.029585385	-0.0361276667	0.0591560876	-0.0193910973	-0.0804912154	0.0001065492	-0.0690388264	0.0857997682	0.0200160853	-0.0817917334	0.1426590997	0.030522592	-0.0432251943	0.100877564	0.0197324706	-0.0774692206	-0.0205159551	-0.12000925	0.0025794675	0.1077193097	0.1115252518	0.1245078058	0.0832820663	0.2270952523	0.1641673434	-0.0456222893	-0.0207651602	0.1343911099	0.0253693768	0.0222937101	-0.1301627664	-0.0108757489	0.1533539322	0.0006928577	-0.0946560411	-0.0820534588	0.0218647865	0.1561078452	0.0160772525	-0.0673558309	0.0542623433	0.0102417417	0.0242899475	-0.0341744358	-0.0590238385	-0.0345163266	0.1828595261	0.0943476285	0.0148136273	0.0309525118	-0.1227634341	0.0988484654	0.1143371191	0.0322846293	0.059006691	0.0820903379	0.0198145414	0.0102520636	0.0529731991	0.0122710908	0.0348311475	-0.0481729725	0.0603247736	0.0717435497	0.0662232771	-0.0901704039	-0.0042378773	-0.0285780343	0.043084662	0.0738442033	0.0929530176	0.1140623478	-0.0512335442	-0.1022809493	-0.0177811453	0.1085185672	0.0455945722	0.0532891307	-0.0540180644	-0.0059552193	-0.0356653379	-0.064480182	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0450544922928486	-1.651507551519993e-05	0.0020299072757663	2.727477192727562e-10	-0.017413311236595	0.0151905529009042	0.0003032234082225	0.0002307528974351	0.0273603088397038	0.0247458838857284	0.0007485864998039	0.0006123587692859	0.0007194559264102	0.0003974583590966	5.176168300467591e-07	1.579731472158413e-07	-0.0002301375511433	-0.0002160915653908	5.2963292446235025e-08	4.6695564633047374e-08	-0.0003829173067712	-9.691984554080004e-05	9.393456459652537e-09	1.466256638249093e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.4044397856132	0.1538370005008573	0.0236658227231007	978921.1454674832	1090.036691645487	1.7524900375915422	3.071221331857605	1188179.9891334386	936.639718805865	0.1332318900833797	0.0177507365351897	877293.9628447298	1012.3595197351405	673.4530190237374	1.078922	21.94647	0.0342404923373575	0.018548583941741	0.0389527593	0.1312340527	-0.0732572608	-0.0620280822	-0.1185476363	-0.0214319425	0.062689969	-0.0257426719	0.1291136254	-0.0616831169	0.0960665153	0.0486304142	-0.1884404122	-0.1366650907	0.0390380539	0.0465312403	-0.0503227335	-0.0255602707	-0.082116979	0.0324716211	-0.1287494576	0.0529272168	-0.0410400463	-0.0566444121	0.0034349056	-0.0277303748	0.0370615052	-0.168379525	0.0128207264	-0.0057993317	-0.0167866416	-0.0151108231	0.010610888	-0.1497585744	0.0637247718	-0.025926718	-0.0039717499	0.1716972712	0.0488222319	0.0182995652	-0.0075439866	0.0595379755	0.1907712384	-0.0898509964	0.0967628244	0.0146713819	-0.222239645	-0.1259508868	-0.0501169238	-0.0290471476	-0.1590503299	-0.0767205713	-0.0177617806	-0.1075659801	-0.0565642553	0.0361133967	0.1309383578	0.0561954952	-0.0778924942	-0.0868975525	0.0958042086	0.1018543791	-0.0643608709	0.0487887549	0.1053318823	0.0141339283	-0.0561984593	0.052178913	0.0247163207	-0.1013040026	0.0968177406	-0.0396298779	-0.0706413664	-0.0074564634	-0.0797795657	0.0885171172	-0.0699566657	0.0540301856	0.0339499104	-0.0210952637	0.0437701537	0.0190995403	0.0239547067	-0.0795179888	0.0056959276	-0.197686905	-0.0507610664	-0.0803841335	0.0459839704	0.0197610795	0.0944257939	-0.0965548566	-0.0820000266	-0.0672323515	0.0796031337	0.0415601546	0.0716317153	-0.0014638291	-0.0923152464	-0.0489115044	0.0373720066	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0450383182850373	1.617400781130096e-05	0.0020284501139443	2.615985286800245e-10	-0.0031095705755745	0.0143037406610205	9.669429164478728e-06	0.0002045969968977	0.0231169670003481	-0.0042433418393557	0.0005343941632951	1.800594996562662e-05	0.0007789327827856	5.94768563754e-05	6.067362800981187e-07	3.5374964442999583e-09	-0.0004211244107914	-0.0001909868596481	1.7734576936440386e-07	3.6475980558243055e-08	-0.0003198363062113	6.308100055989999e-05	3.979212631638103e-09	1.0229526277088848e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
