global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
849.4181435689053	n/a	721511.1826240454	n/a	986.7513967542792	n/a	n/a	973678.318996521	771.1688065757611	n/a	594701.3282354836	n/a	780.0080483532827	573.6267488355468	n/a	n/a	n/a	n/a	-0.104948811	0.1282348955	-0.2420574805	0.036939084	-0.0557882059	0.1395363943	-0.017576977	0.2204210993	-0.0338683067	0.0469108424	-0.0808294687	0.0443191097	0.1004174255	-0.0487624226	0.23109785	-0.1395802873	0.1033952498	-0.0746178621	0.0151240649	-0.1813352908	0.0306082411	-0.0516832924	-0.0058864894	0.0676377933	-0.0223116482	0.0091954342	-0.0326971519	0.2011715185	-0.1305403213	0.0136620615	-0.068629535	0.0078996403	-0.1109172224	0.0239964893	0.0357234623	-0.0724734755	0.1160619665	0.0066006418	0.0076274635	-0.134179822	0.0438953473	0.0874783824	-0.0388722003	-0.0228296073	0.0814178051	-0.105978946	0.0402608642	-0.2392550168	0.0194257657	0.1804433616	-0.0939516134	0.0784784466	-0.0935332576	0.148415873	-0.1383362562	0.0080246918	0.0225370407	-0.0247462062	0.1383834011	-0.0238907143	0.054263044	-0.1252022433	0.0333729084	-0.1001662653	0.0507745715	-0.022155894	0.0149262383	-0.0216675691	0.1418377743	-0.0008946312	-0.0045200126	-0.0312511255	0.0422185597	-0.0411902959	0.0080298476	-0.1503965772	0.1223357973	-0.25302269	0.0513162729	-0.0641801063	-0.1061025015	0.0817681284	-0.0510105399	0.0190633458	-0.0601388399	0.0132707533	-0.0646881489	0.1289144051	-0.0234033612	0.005231779	-0.0016078828	-2.22703e-05	0.1128787531	-0.0631343236	0.0713845428	-0.0108123683	0.0382976328	-0.095033445	0.022696053	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0307872560876631	n/a	0.0009478551374073	n/a	0.0664728679694235	n/a	0.0044186421760804	n/a	-0.1773768496971541	n/a	0.0314625468084867	n/a	0.0026483540041354	n/a	n/a	7.013778931220005e-06	-0.0076510978886605	n/a	5.853929890186516e-05	n/a	0.0011281492363758	n/a	n/a	1.2727206995353006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.9747243306061	-0.4434192382991568	720758.0825522287	0.1966206208938044	979.5225733464688	-7.22882340781041	52.255887861307706	959464.4716952884	772.7724814327	1.6036748569389374	597177.3080596527	2.571773046778121	780.4970392489652	579.7122093832704	0.987113	23.179943	0.0401482375387931	0.0251721340738485	-0.1065229206	0.1244807494	-0.1791690416	0.071029451	-0.0953610666	0.116541845	0.0671450243	0.1403476493	0.1031985372	0.0584251558	-0.1083683576	0.1390090802	0.1531696361	-0.1123323533	0.144175935	-0.0142006517	0.1023169926	0.0181742039	0.1216081288	-0.1134106343	0.211470238	-0.1091172878	-0.0771774133	0.0812829877	0.1201742439	0.0700750983	-0.0059784564	0.1370659802	-0.1277330327	0.0660285202	0.0326777304	0.0228034038	0.0587420139	-0.0080908772	-0.0651316304	0.0359219166	0.0425002393	0.0029905564	-0.0800072512	0.1318683213	-0.1176336404	0.0095513811	-0.0632763561	0.1176748135	-0.0340766132	-0.165613675	-0.0373441793	-0.149364128	-0.0158035218	0.0943397734	0.1514640421	0.0527559825	-0.0882908045	0.0906576532	-0.2235833506	-0.0919119942	-0.0596211307	-0.0960578014	-0.0085850238	0.0061212973	-0.0350414572	-0.1350582621	0.1114932412	0.1338118356	-0.0827035268	-0.114806656	0.048669727	-0.0182780294	0.0949789911	0.0178553723	-0.0058683778	-0.0384153539	0.0100662525	0.0103597013	0.1687916348	-0.1528490722	0.1240779639	-0.2235377323	0.0216807376	-0.0985642174	-0.1139655364	-0.0481419995	-0.1214958997	-0.0538991547	0.0787411838	-0.0023216609	-0.1255243653	0.1325832449	-0.0282832348	0.015537359	-0.0509457535	-0.0620169835	0.0035004969	-0.0512476367	0.0148991836	0.0011883307	-0.0274635523	-0.0379703608	0.1308278654	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0186206920307228	-0.0121665640569403	0.000346730171703	0.0001480252809516	0.0693819616125495	0.0029090936431259	0.0048138565972052	8.462825824476094e-06	-0.1769433866694072	0.0004334630277468	0.0313089620860393	1.878901964234952e-07	0.0022208754079294	-0.0004274785962059	1.8273795021425218e-07	4.932287577545579e-06	-0.0077133363253329	-6.223843667239968e-05	5.949555726770004e-05	3.873622999424305e-09	0.0011250839330346	-3.065303341200044e-06	9.396084573572154e-12	1.2658138563726042e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.1669349337785	1.1922106031723845	722783.8172546956	1.4213661223166605	986.0802573966022	6.557684050133389	43.00322010137385	972354.2740273492	773.5561275317954	0.7836460990953356	598389.0824419872	0.6141012086273365	781.7958351905193	580.44241754656	1.001778	23.524313	0.1076420819723302	0.0568865284290258	-0.0642933458	0.1122194361	-0.2451204411	0.0998580168	-0.0473863852	0.1174247408	0.0136024464	0.1899544434	-0.0909613354	0.1135674983	-0.0615485694	-0.0039609467	0.0988221125	-0.1007354571	0.1342196962	-0.0678766406	0.0184867872	0.033344389	0.1461962415	-0.1666422978	-0.0843421688	-0.1806096508	-0.1303128719	0.08077466	-0.0455564504	-0.2469440166	0.0358482423	0.0076719508	0.0255419211	0.0271139936	0.0470537927	0.0022295614	0.0395317738	-0.0429404379	-0.0002359813	-0.0201686228	-0.0212177791	0.2172770719	0.1176420802	0.0225551737	-0.0875540611	-0.0133052555	-0.0732157419	-0.0490185853	-0.112465203	-0.1152921978	-0.0144199284	-0.1630375567	-0.0188643881	0.0488649984	0.0295079307	-0.0610314624	-0.1557030183	0.250682545	-0.0371704923	-0.0498713498	-0.1534267218	-0.0642427076	0.1046808693	0.1702743415	0.0779938057	0.1098900674	0.0077078291	0.1285158788	0.1009841301	0.1129194736	0.0253106329	-0.1803654493	-0.106002441	0.098562255	-0.0065187447	-0.075029896	-0.1591707866	0.0796671593	-0.0405817765	-0.1262763053	0.124620075	-0.2666800869	0.0593869706	-0.0929421885	-0.1161223856	0.0014081116	-0.0557937266	0.0204941408	-0.0503633667	-0.0954551378	-0.0178291516	0.0642078247	-0.0277928447	-0.0077595502	0.0122255933	-0.0521816294	0.0925678839	-0.0048801673	-0.0021175653	-0.0534984451	-0.0389072118	0.0231404225	0.0741808241	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0007842745677777	-0.0178364174629451	6.150865976628982e-07	0.0003181377879124	0.0468440405814476	-0.0225379210311019	0.0021943641379963	0.0005079578844041	-0.1777974671628754	-0.0008540804934681	0.0316119393295337	7.294534893228671e-07	0.0017928411388729	-0.0004280342690565	1.832133354867323e-07	3.2142793492350773e-06	-0.0068180555676042	0.0008952807577287	4.648588172293863e-05	8.015276351592755e-07	0.0011201257001235	-4.958232911099914e-06	2.458407360071433e-11	1.254681584077161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.553034867324	-3.613900066454562	716652.0408430767	13.060273690320289	979.5551521646316	-6.525105231970542	42.57699828828935	959528.2961322748	771.5976708894286	-1.958456642366741	595362.965721991	3.8355524200304094	779.5329863382042	575.259455943813	1.034498	24.292681	0.1411898855249035	0.0705266639933987	-0.0724246267	0.1199173443	-0.149068677	0.0713069585	-0.1099543668	0.0830617937	0.0572037161	0.0647098751	0.024713042	0.0253631478	0.0259851993	-0.0323286752	0.1911992189	-0.0723033785	0.0869300392	-0.0504659404	0.0765965684	0.0671189988	0.1207567825	-0.164805913	0.1499182563	0.0166971631	0.1637737544	-0.1433155069	0.140274527	-0.0090685439	0.031913135	-0.0831434913	0.0151185644	-0.1042777043	0.0039439743	-0.008322589	0.19601188	-0.2040154396	-0.0302750676	0.0128698749	0.0053763725	0.0877568974	-0.0437684207	0.0136240896	0.0315154267	-0.0202120544	0.1441318192	-0.0219694831	0.1209323016	-0.1947935196	-0.0130658933	-0.0877094653	0.0295800712	0.0367963102	0.1903428281	0.0138439472	-0.1640377688	0.064864692	-0.14360382	-0.1639652267	0.0576402074	0.1045452561	-0.0371232246	-0.0276785508	-0.0819081351	0.0830855106	-0.0895470425	0.0734063579	-0.125464314	-0.0210279769	-0.100322965	0.1432909589	-0.0397220578	0.0727305336	0.0256567336	0.0918042188	-0.0902852456	-0.0368827932	-0.0166731369	-0.1133895958	0.1263213477	-0.1889469162	0.0591919746	-0.0778788796	-0.0647462475	-0.0923022542	-0.1205878304	-0.0664179878	0.0105225558	-0.0758073754	-0.1411762105	0.060246751	-0.0536846589	-0.0754928578	-0.1313506672	-0.0462262346	-0.0597376291	-0.0448223046	-0.0409801917	0.1121374351	-0.0464114293	-0.0086438364	-0.0376443438	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0299877966826471	-0.0307720712504248	0.0008992679498797	0.0009469203690412	0.0307180295066302	-0.0161260110748174	0.0009435973367702	0.0002600482331851	-0.1786057472730817	-0.0008082801102063	0.0319000129589759	6.53316736555126e-07	0.001014180429137	-0.0007786607097359	6.063125008864156e-07	1.0285619428445094e-06	-0.0058599020902323	0.0009581534773718	3.433845250710888e-05	9.180580861998632e-07	0.0012529819748048	0.0001328562746813	1.7650789722193052e-08	1.5699638291857363e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.8600892016852	3.3070543343612826	722262.1712178964	10.936608370417746	988.7496958977014	9.194543733069736	84.53963445933195	977625.961137797	773.1567741290817	1.5591032396530409	597771.3973816878	2.4308029118966075	781.4104559382167	573.7032156498475	1.217622	28.592901	0.1627142471255008	0.1138223255400926	-0.0314997372	0.0786739832	-0.2024877832	0.1793462382	-0.0150350372	0.0778421297	0.019156271	0.217660445	-0.0524940616	0.1149289641	-0.1223242226	-0.1463039291	0.0337440034	-0.0742698432	0.1142385608	-0.0355954536	0.041230951	-0.1469059749	0.0666876768	-0.1357876217	-0.0708688487	-0.0463449706	0.0399081458	-0.0382804157	-0.0047806405	0.1670959472	-0.0424059873	-0.1167239372	0.3196706577	0.0403753799	0.0070562372	-0.0120663345	-0.0868452146	0.0253234404	0.1038319026	-0.0182622594	-0.0159518342	-0.1777100185	0.1498539171	-0.0982712994	-0.0762324551	-0.1068824488	-0.079785155	-0.171014458	0.0523505058	-0.053127172	-0.0220724809	-0.1270278074	-0.0259875362	0.050724951	-0.0540780589	0.0753426126	-0.1135286787	0.1093592317	-0.0025974007	0.0460331156	-0.0024718252	0.0154038492	-0.196188824	-0.165547132	0.0387431616	-0.0115692483	-0.0417220864	-0.0552242764	0.2840961584	-0.0182125644	-0.0032254272	0.0454104489	-0.1678224054	-0.1054766774	0.0681409283	0.0377701398	-0.0771849528	-0.1002285142	-0.1755709286	-0.0588323963	0.0709119273	-0.1610671705	0.121097912	-0.1021872458	-0.1055839906	0.0409779101	-0.0312322415	0.0833646803	-0.0402779434	-0.0251548045	0.0533268035	-0.0249716599	0.1255144842	0.1227527833	0.1778775293	0.0794004403	-0.1326640958	0.1090215556	0.0800366625	0.1388296837	-0.0183746249	0.2089609107	0.0921535133	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0312822239300203	-0.0012944272473732	0.0009785775340079	1.675541898742166e-06	0.0788548860173818	0.0481368565107516	0.0062180930488142	0.0023171569547366	-0.0755224685016457	0.103083278771436	0.005703643248582	0.0106261623622695	0.001146167971989	0.0001319875428519	1.7420711468108528e-08	1.3137010200133769e-06	-0.0059168273276035	-5.692523737120016e-05	3.5008845624675576e-05	3.2404826497674832e-09	0.0012379010631092	-1.5080911695600089e-05	2.2743389757048755e-10	1.5323990420468876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.7338011749827	-6.126288026702582	711886.7272451852	37.53140498611942	975.0109629415388	-13.738732956162607	188.75278324074853	950646.3778561868	771.6350766190156	-1.5216975100660193	595420.6914688342	2.3155633121411228	778.7961243515715	575.7270155460877	1.795159	42.154942	0.2770038900666797	0.1862933332411839	-0.039921497	0.0321868546	0.0955661556	-0.1970331161	-0.1219348965	-0.0108724151	0.0359731994	-0.070836113	0.1324255662	-0.1257549278	0.2206271514	0.0683394429	0.0922724218	0.0132884537	-0.0975653536	0.0132462367	0.1365600528	-0.0825332094	-0.0242678567	0.171798329	0.084047114	0.2081555579	0.335116581	-0.0362876444	0.1168458916	-0.1133663535	0.1464516389	0.1270584304	0.0237164202	-0.0363878881	-0.0813540601	-0.0534881115	-0.3409006952	0.0774559268	-0.1236451478	-0.0608009844	-0.0425937709	0.0327604036	-0.0875328839	0.1065630908	0.1612018719	0.0646027034	-0.034266663	0.0456143751	-0.0204081342	-0.089584946	0.0298192284	0.0673942039	-0.0077803918	0.0218815097	0.051093725	0.1915403699	0.081029197	-0.1367998505	0.122463071	-0.2945701806	0.1415044084	0.1662168687	0.0851560406	-0.0308142949	-0.2131123644	0.0734092899	-0.1035278573	-0.2126902428	0.1103872955	0.0916950561	0.0363677568	-0.0205459376	0.1061837428	-0.1229630006	0.0705564835	0.1062157423	0.2293953296	0.140821291	0.183219057	-0.0294802748	0.0047206464	0.1190075118	-0.1150378742	0.0494510828	0.0879437777	-0.0383319588	-0.1080902429	-0.0473322429	0.0061043477	0.1018312063	0.0696083477	0.3070535705	-0.0029563499	0.0408964205	-0.2963959404	0.0097332809	0.1161658424	0.3670673152	-0.0701567856	-0.071866264	-0.0059627574	0.1149306871	-0.4377991961	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0967485206790996	-0.0654662967490793	0.0093602762535941	0.0042858360100385	0.0681009154096301	-0.0107539706077516	0.0046377346796295	0.0001156478838323	0.097830849344163	0.1733533178458087	0.0095708750834003	0.0300513728081499	0.00121881070989	7.2642737901e-05	5.276967369753382e-09	1.4854995465425655e-06	-0.0058450413402115	7.178598739200018e-05	3.416450826878145e-05	5.153227985844409e-09	0.001642078435097	0.0004041773719878	1.6335934802696455e-07	2.6964215870106127e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.1345639297501	4.40076275476747	719332.2385323074	19.36671282374857	987.4747794453224	12.46381650378362	155.3467218399889	975106.440040588	775.854333293394	4.219256674378357	601949.9464901369	17.802126884286317	784.5723218865351	579.8384618002988	1.710674	40.171009	0.6740916569083168	0.3501449404405332	0.0509515972	0.0288812574	0.1043109377	-0.0983063342	0.0097281673	0.0394476086	0.0671983435	-0.4105307376	-0.2109332688	0.0052566191	0.2633901838	0.099218683	-0.0460765825	-0.0194013529	-0.1793106197	0.1249373769	-0.0105019701	0.3174767424	-0.0182582641	0.1175008297	-0.1491382639	-0.1032565278	0.3222544033	0.0225835502	-0.0236877556	0.1760817434	0.0087086056	-0.0361312464	-0.0686908591	-0.2420577867	0.0415635533	-0.1281031329	0.0741031109	0.0996326114	0.1459619861	-0.096419569	-0.0649908474	-0.0088959506	-0.0397157022	0.0634583043	-0.1560930559	-0.2579813178	0.0195631006	0.0289965352	-0.0356499897	0.0433664454	-0.0754654592	0.1994437553	-0.0110069368	-0.0421919814	0.0980079324	-0.3164805702	0.0423494626	0.0246390382	0.1666870317	-0.1820200757	0.2688829931	-0.1938576818	0.0188269762	-0.0989506002	-0.0323182527	-0.0926270562	-0.164159204	-0.0173760397	-0.0409420861	-0.0279658584	-0.3872013738	-0.0969384187	-0.0160438148	0.1526856562	-0.1379267134	-0.072594726	0.0664814976	-0.0802943512	-0.0794267616	0.0358112273	-0.0082499344	0.2238100397	-0.3182965068	0.0028753082	-0.2209814828	0.0570120861	-0.2422098473	0.1777723294	-0.1325362959	-0.2923551358	0.3444751042	-0.2339473879	-0.0112555746	-0.1275850866	-0.2465892831	-0.0258013073	-0.2959789803	-0.1119801236	0.0288883515	-0.0689037153	-0.1184609986	-0.0473582778	0.0360151302	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.2081026765097817	-0.1113541558306821	0.0433067239705348	0.0123997480207638	0.1167713868385789	0.0486704714289488	0.013635556784205	0.0023688147891161	0.295263125240254	0.197432275896091	0.0871803131266419	0.0389795035655101	-0.0037853298921586	-0.0050041406020486	2.504142316507133e-05	1.432872239246944e-05	-0.006637201988185	-0.0007921606479734	4.4052450231966914e-05	6.275184921977948e-07	0.0021784722601268	0.0005363938250298	2.877183355300999e-07	4.745741388141969e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.6406653759822	-8.493898553767963	704996.446953022	72.14631264170148	973.3605970066396	-14.114182438682748	199.21014591242044	947430.851805122	772.9876689465137	-2.8666643468802704	597509.9363433651	8.217764477674487	780.7124493240217	569.2203463204513	1.982659	46.557919	0.4142278517113669	0.2962072151230051	-0.0366290806	0.052860508	0.2446723815	-0.2269236371	-0.1597107264	-0.1447493117	0.0146125958	-0.1327470292	-0.0061591888	-0.1397642754	-0.0226548013	-0.0914142228	0.042291746	0.0545707497	-0.2103815014	-0.0200814602	0.0327270786	0.1926383801	0.0599178331	0.0270260088	0.0142800321	-0.0064682818	-0.140178109	0.0597115399	-0.1536855563	0.1764535704	0.3042398789	0.0294711713	0.0685084924	0.1079822667	-0.0480682787	0.2126911684	-0.1244733607	0.0841201726	0.0125500321	-0.1266502558	-0.1102446028	0.0398533722	0.1065981676	-0.0588064657	0.138982679	0.0348793717	0.0122368696	-0.03424688	0.060925305	-0.0450883956	0.0118711923	0.2391073863	0.1403300454	0.0011026432	0.1395255343	-0.1611571338	0.0640758568	-0.0319635475	0.0300322398	-0.0752295284	-0.0747025702	0.1351382565	-0.1169294595	0.0022981174	0.0903579635	-0.1436297658	0.350036024	-0.2134468275	-0.0255840598	0.0326735257	0.0829507429	-0.1785759184	-0.2305400878	-0.195144808	-0.0397602541	-0.0251441174	0.0746152365	-0.0592838331	-0.09567202	-0.0174958317	-0.020281584	0.3199996345	-0.3705498589	0.227438992	-0.0147710811	-0.0796342709	-0.1573469379	0.0055900554	-0.0581332199	-0.1338739527	-0.2116140275	0.0595711984	0.0211862526	0.01751159	0.1253815824	0.0172379023	0.2299670692	0.0489744148	0.0843861928	-0.1446591612	0.4419556083	0.04747059	0.1188143515	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.1880740207966624	0.0200286557131192	0.0353718372986234	0.0004011470496746	0.1022902146930704	-0.0144811721455085	0.0104632880219544	0.0002097043467078	0.338196364145503	0.042933238905249	0.1143767807212376	0.0018432630028951	0.0019502374709646	0.0057355673631232	3.289673297692402e-05	3.803426193154399e-06	-0.0071868894001154	-0.0005496874119304	5.1651379249491096e-05	3.0215625083474176e-07	0.0017280313362306	-0.0004504409238962	2.0289702592046234e-07	2.9860922989949134e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.2991126008652	-0.341552775116952	704423.0004125999	0.1166582981900912	970.8985204648732	-2.4620765417664643	6.0618208975167125	942643.9370408796	772.2684335931494	-0.7192353533642972	596398.5335244166	0.5172994935290655	779.490867880725	568.9270118483425	1.563521	36.7155	0.4245074224928964	0.2138222508344591	-0.1091455058	-0.0102426663	0.2961742008	-0.049894122	-0.1080507482	0.0009067794	0.0272703629	-0.286718251	0.0391160941	-0.1082499197	0.0472043864	0.2258317019	0.0688957114	0.1266289848	-0.1175327885	0.0848988308	0.0636197271	0.3292748034	-0.2515075054	-0.036969714	-0.0151743799	0.32126891	-0.1017333354	-0.1452306902	-0.1022133415	-0.0431540089	-0.0277012284	0.0531800602	-0.0938862585	0.0506843356	0.1545471247	0.0223320977	0.0606677385	-0.18505952	-0.08968914	0.2151996887	0.0049362027	-0.0495840212	0.1696583462	0.017868271	0.037379462	0.0008047306	-0.1151435439	0.0420471551	0.0235986477	-0.0468059929	0.0859280744	0.1848704366	0.0394390312	0.09167306	0.1051187008	-0.1894824328	0.2967886943	-0.2607227371	-0.1971672321	0.0875396064	0.1184325552	0.3027113119	0.0327825136	0.1354854589	0.2551529231	0.2101357407	-0.1146544716	0.0111662409	-0.0543068985	-0.1210260473	0.119200034	-0.0144428613	-0.0191759322	0.1060645849	0.0831589587	-0.060922048	-0.0975014577	0.1003505313	0.0148666796	-0.0601504649	-0.0423551691	0.2366063226	-0.1908797571	0.2631958498	0.1336658678	-0.139330329	0.1251335933	-0.0968198411	0.0430330321	-0.0052775731	-0.4142461578	0.022566819	0.0156201724	0.0041684584	0.2271896262	-0.0572159647	-0.0300690054	-0.1880277152	-0.1031826043	0.2219258567	-0.2807151538	0.0209472419	0.1068586764	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0905036235883187	0.0975703972083437	0.008190905882616	0.0095199824113939	0.0931004406588442	-0.0091897740342262	0.0086676920508709	8.445194680013814e-05	0.1725956822973415	-0.1656006818481615	0.0297892695476848	0.027423585828576	0.0026591334613539	0.0007088959903893	5.025335251900266e-07	7.070990765291974e-06	-0.0060498375670381	0.0011370518330772	3.660053458754548e-05	1.292886871104448e-06	0.0005310477716539	-0.0011969835645767	1.432769653866743e-06	2.820117357785728e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.7924757507328	9.493363149867603	720448.6668910583	90.12394389526418	990.6561204153088	19.757599950435637	390.3627558014541	981399.5489163108	773.278637837953	1.0102042448036173	597959.8517365202	1.0205126162192466	782.9968900628046	572.8913311591515	2.024398	47.538074	0.2856989311717134	0.1388970783668455	-0.0612192312	-0.0044514555	-0.0998242618	0.0522372358	0.0526606762	0.0163214657	-0.075265117	0.0388875604	-0.0743832334	0.0640598932	0.0257616463	-0.1670271764	-0.0138501846	0.0313464039	0.1380140467	-0.0985124432	-0.0835558866	-0.1741027385	-0.1341564075	0.0132477056	-0.1609600713	-0.1307849286	-0.0141983592	-0.0776245512	-0.1208315619	0.0216311203	-0.0722683526	-0.0635619711	-0.0514190543	0.0236903341	-0.0506317956	-0.2548779209	-0.1408601829	0.0900742358	-0.0134075404	-0.0514090566	-0.1269755135	-0.0967440698	-0.0471857573	0.0978408439	-0.0093029241	0.0704556434	0.0824747385	-0.0932879894	-0.1508207437	0.0450016827	0.0676859119	-0.1393979727	0.0456941546	-0.0160833042	-0.1910966398	0.0030472805	-0.0343676799	0.0949159066	0.2455065746	0.3521402173	0.1027173203	-0.0624320802	-0.1145401119	-0.0303519809	-0.0027192568	-0.0060564721	-0.0544351618	-0.2510623055	-0.0082391274	0.0689571	0.1450924189	-0.0043263309	0.0065118274	0.1072734923	-0.1453410488	0.088454227	0.0928810019	0.070211575	0.1642637198	-0.0420579726	-0.028809389	0.0120940305	0.0777246775	0.057542898	-0.0416112536	0.1274325197	0.0972034784	-0.0878648355	-0.033405022	0.11905648	0.1695780522	-0.3713894192	0.185990378	0.1738179464	0.206977964	0.1099962969	0.1469506027	0.1575919315	0.2793728783	-0.138730962	-0.0796161982	-0.2521771603	0.0042327061	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0585828483701789	0.0319207752181398	0.0034319501231633	0.001018935890527	0.004023502838649	-0.0890769378201952	1.6188575092616562e-05	0.0079347008514229	0.0829518484826081	-0.0896438338147334	0.0068810091666815	0.0080360169410035	0.0019871066787659	-0.000672026782588	4.516199965155792e-07	3.948592952796045e-06	-0.0052909297382863	0.0007589078287518	2.7993937495482332e-05	5.759410925407719e-07	0.000601260846687	7.021307503309992e-05	4.929875905603719e-09	3.615146057587681e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
