global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1009.9234593458444	n/a	n/a	1019945.3937370776	1127.3729693603516	n/a	n/a	1270969.8120443765	966.7640247277094	n/a	934632.6795077192	n/a	989.3675878125568	801.7242542246662	n/a	n/a	n/a	n/a	-0.0246682456	0.0222292034	-0.0252794882	0.0240760567	-0.0956121052	-0.0991332033	-0.0777068169	0.0145232905	-0.1141484401	0.0560795019	-0.0565839511	0.0096844544	-0.2472215794	0.0104795564	-0.0625462814	0.1822305221	0.0563726827	-0.0209732902	-0.1008879203	0.0341709285	-0.0908918153	0.1066749895	-0.1128315554	0.1513429788	0.0109351918	-0.0279947653	0.0170270281	-0.2132460332	0.0757497681	-0.0614500185	0.0109027151	-0.0152196107	0.0471234461	-0.0253888375	0.269283366	-0.0294341647	0.0903485618	-0.0295970711	0.0025367654	0.0167829805	-0.0095323026	0.1609473495	0.0255346527	-0.114475475	0.0904249459	0.0339089727	0.101509491	0.0169446528	-0.0407862349	0.0433316381	-0.0155763143	0.0375485881	-0.0809355464	0.1660736432	-0.1381305456	0.0151183931	-0.1722654821	0.1014430507	0.0613017116	-0.2359723569	0.1508300103	-0.0077763043	0.0451481477	-0.0376424208	0.0916374994	-0.0838713626	0.1750905575	-0.0188171548	0.071627462	-0.0554118166	0.0248914974	-0.1971830268	0.0498200857	-0.011033892	-0.003876386	0.0583441387	-0.0279365031	0.1446176202	-0.0930993238	0.1320359444	-0.0899688295	0.0745354807	-0.2362998669	0.1413083027	-0.0715046638	0.3555766208	-0.0339108554	0.0071192746	-0.2149517946	-0.0809653129	0.1996767041	-0.036839267	0.0525764951	-0.0059827757	0.0224384314	-0.0902297685	0.1358214614	-0.1089728487	0.2420048559	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.007094327864408	n/a	5.0329487847715775e-05	n/a	-0.0946968397638272	n/a	0.0089674914612559	n/a	-0.0420690563622798	n/a	0.0017698055032126	n/a	-0.002284304684201	n/a	5.218047890262631e-06	n/a	0.0034940123365192	n/a	n/a	1.220812220774836e-05	0.0013129950055513	n/a	n/a	1.7239558846026584e-06	0.0	0.0	0.0
1008.4727819863984	-1.45067735944599	2.10446480120919	1017017.352007386	1121.454648030599	-5.918321329752644	35.0265273622051	1257660.5275894343	966.1772560852702	-0.5867686424392105	933498.4901764618	0.344297439749954	989.7087441023006	792.8588524924385	1.269275	22.712999	0.1212395684870176	0.0634559119201735	0.0208221085	-0.0418821471	0.087405126	-0.106051506	0.017202801	-0.1709309531	0.0301236176	-0.0008931959	0.0654155117	-0.0500508287	0.0684083832	0.0406037034	-0.1119279131	-0.0791170841	-0.0733577279	-0.1077452046	0.0027658822	-0.0364704125	-0.1770110349	-0.0374720729	-0.0298860245	0.0841915617	0.0178024651	-0.0130496862	0.0310914867	-0.074720717	-0.1762589257	-0.1404241981	0.2082456337	0.0564141067	-0.0600190268	-0.0430482947	0.1249002184	0.0732917771	-0.1044438542	-0.06429646	-0.0943422525	-0.0523367949	0.1565176446	0.0228441749	0.0357008518	-0.132815245	0.0004917141	-0.0401202633	-0.0437790898	-0.0696337285	0.1469248881	-0.0271068123	0.0087463617	0.0081173216	-0.0283067778	-0.1036925	-0.1690096077	0.1443083901	0.0453138722	0.0511244848	0.0096625578	-0.0525421113	0.1148300548	-0.0874930287	0.0550026049	0.2235757595	-0.1057186133	0.0487149365	-0.0766547454	0.0134868605	-0.109400795	-0.0200880264	0.006880644	-0.058674507	0.1024398898	-0.0320239001	0.0343608364	0.0750602029	-0.0951660002	0.0284756845	0.108121599	0.2073629788	-0.0561990543	0.1596628241	-0.0809396162	0.0759714598	-0.0523732587	0.1513630776	-0.106445098	0.195065624	-0.139185394	0.1356361192	0.1407291513	-0.1555164946	0.1998039064	-0.0531916445	0.0513653611	-0.1129285213	-0.0894795258	-0.1535602137	0.2036449089	-0.2866853266	-0.0597940293	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0088431882933264	0.0159375161577344	7.820197919122508e-05	0.000254004421278	-0.0408623849971974	0.0538344547666298	0.0016697345076591	0.0028981485200203	-0.0256830925635114	0.0163859637987684	0.0006596212436258	0.0002684998096145	-0.0022497361038542	3.456858034680014e-05	5.061312536985076e-06	1.194986747193177e-09	0.0029998361405005	-0.0004941761960186	2.442101127115124e-07	8.999016869852937e-06	0.0014858829044635	0.0001728878989121	2.989022559027506e-08	2.2078480057768866e-06	0.0	0.0	0.0
1011.1714644661228	2.698682479724312	7.28288712637096	1022467.7305505632	1126.8565944417317	5.4019464111327125	29.18102502874959	1269805.7844368173	966.586650047438	0.4093939621677691	934289.7520499284	0.1676034162594248	989.6334782800008	796.1365428197952	1.368296	24.484938	0.1891734707527625	0.0952222724395478	-0.0257700217	0.012998612	-0.07890853	-0.0642703754	0.0256468665	-0.1414430811	0.0335198072	0.0344235459	-0.0461828538	-0.0562709621	0.0488993344	0.068179844	-0.0297935108	0.0216484922	0.0324908299	0.0829483524	0.0173441005	0.0062947265	-0.0482081504	0.023853939	-0.0968037459	-0.1289318227	-0.0059524562	-0.021794184	-0.0213840114	0.0170649278	0.1833128246	0.1576179695	0.1166295898	0.0307928356	-0.0111787834	-0.1025253365	-0.1753272999	0.1280684384	-0.0163130861	0.0975356224	0.0354501808	0.0345506304	0.1558048103	-0.0025291723	-0.0299006757	-0.101605002	0.2113320051	-0.133965051	-0.1380199906	-0.0284349197	-0.0337761148	0.013600352	-0.0254623853	0.0165438436	-0.0133261601	0.0278769781	-0.0617475064	-0.0734104005	-0.1278923349	0.0013593648	0.2506115517	0.0616167813	-0.0973151208	0.0948924999	-0.1551029553	-0.0433231625	-0.0246912943	-0.0081708366	0.1622235779	0.0064641251	0.0479790773	0.067238634	-0.0511183049	-0.0463593257	0.1745913495	0.278918026	0.0639833535	-0.0037374286	-0.2187359394	0.0735346717	0.0781635443	0.0497963314	-0.0517951781	0.0075191164	0.0147564064	-0.1015433916	-0.0986340483	-0.0384124985	0.1608311136	0.1374242345	-0.0395961314	0.109025336	0.019058875	0.0371234254	-0.1038993041	-0.0593707233	-0.4515396868	-0.0274426357	-0.0181115665	-0.2032718326	-0.131052416	-0.0705493923	0.0370550725	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0363753232714429	0.0275321349781164	0.0013231641431019	0.0007580184564532	-0.0322089433145436	0.0086534416826538	0.0010374160294394	7.488205295509022e-05	-0.0376216001203886	-0.0119385075568772	0.0014153847956184	0.0001425279626856	-0.0008402924530641	0.0014094436507901	7.060914066764827e-07	1.986531404752525e-06	0.0019442275148378	-0.0010556086256627	1.1143095705734947e-06	3.780020629452368e-06	0.001841818358713	0.0003559354542494	1.2669004759179785e-07	3.392294866492249e-06	0.0	0.0	0.0
1011.9369767422752	0.7655122761524353	0.5860090449400824	1024016.444898296	1120.848108215332	-6.008486226399555	36.10190673283316	1256300.4816898888	967.1901201675796	0.603470120141651	935456.7285497772	0.3641761859037787	989.9863870665084	801.2090374426867	1.417537	25.366081	0.1144400610954451	0.0544716852846489	0.0290133324	-0.0179530335	0.0637658496	0.0385635225	-0.1293050444	0.0801231369	0.0329892259	0.0024900533	-0.0164558382	-0.0553676432	-0.1165407918	-0.0253935008	0.1206561325	0.0429320643	0.1365310705	-0.1312015119	0.0833176817	-0.0729522559	0.0142498521	0.0209516212	-0.0272221371	-0.0122605196	-0.0374912639	0.0238416941	-0.0279932204	-0.0493229197	0.2590436553	-0.0412656223	-0.0915767277	-0.0262135641	0.2034462396	0.2059715364	0.0912972	-0.0883040679	0.0452367073	0.03147274	-0.064084716	0.114892905	-0.0210029597	0.0209808692	-0.0048284736	-0.012012259	-0.0473448011	0.1787580621	-0.1585472564	0.0090714101	0.1493646668	-0.0671187711	-0.025984726	0.0168629874	-0.0478514437	0.0990061404	-0.0508349731	-0.1126614677	-0.0666682223	-0.0689436784	-0.1556209276	0.0765109054	0.0385242309	-0.0542957159	0.102292736	-0.0999137386	0.3336314498	0.0036442204	-0.0633696557	-0.021051923	-0.0561641152	0.0459760502	0.0251538126	0.1122745372	0.0454385318	0.0125100936	-0.122993107	-0.0619540126	-0.0684944858	0.055512726	-0.0850458472	0.0434869509	0.0158949848	-0.0993230245	-0.0753322484	-0.0860279166	-0.1494157101	-0.1624047254	-0.0301753638	-0.0287461056	-0.0737756	-0.0079953018	-0.0590874728	0.0951997469	-0.0379214216	0.1698515096	0.3198234593	0.0747104115	-0.062764608	0.1520446136	-0.0125278287	-0.0864827239	-0.0105445956	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0299759534733254	-0.0063993697981174	0.0008985577866349	4.095193381305838e-05	-0.0638346720349574	-0.0316257287204137	0.0040748653538105	0.0010001867170972	-0.0531028119021925	-0.0154812117818039	0.0028199086319196	0.000239667918233	-0.000569258224613	0.0002710342284511	3.240549262895448e-07	7.345955299208309e-08	0.0021951751028299	0.0002509475879921	6.297469191905286e-08	4.818793732084263e-06	0.001145125159254	-0.0006966931994589	4.853814141724178e-07	1.311311630356499e-06	0.0	0.0	0.0
1010.5576341576048	-1.3793425846704397	1.9025859658853284	1021226.7319542152	1121.3856654866536	0.5375572713214751	0.28896781995059	1257505.8107589448	965.8447938966582	-1.3453262709214189	932856.165897278	1.8099027752313304	988.1769709032636	795.5646683223664	1.297796	23.223373	0.1253104846640287	0.0630548169308125	-0.0477007048	0.0302828443	0.0413456913	0.0778018129	0.0207286441	0.0157499777	-0.0287526807	-0.0336880139	0.0169676593	-0.1456318067	-0.1378589048	-0.0536109735	-0.0541455532	-0.0083171713	-0.0998584193	-0.1394133033	0.0144474865	-0.0007294144	-0.0493104793	0.0568332693	0.0491707087	-0.0670740939	0.1270061438	0.0306916328	-0.0218075423	-0.0947973085	0.0420540005	0.0173341236	0.0371995324	0.1990331759	0.0024555436	0.0588871467	-0.1093089072	0.125784505	-0.103589161	0.0196679272	-0.0555189733	-0.0156667991	-0.1661536719	0.1103944299	0.072240384	-0.0294039192	-0.0196023193	-0.0649012457	-0.0488411005	-0.1560169203	0.0025535462	-0.0103470029	0.0163916622	-0.0666704423	-0.099076617	0.0352429383	0.0315061484	0.1097427834	0.0700622624	-0.137377128	0.1149013153	-0.0663246178	-0.0783707489	-0.0615863882	-0.0684532466	0.1606261735	-0.1354864232	-0.0018229493	-0.0782189987	0.0200268497	-0.1520407826	-0.0274378902	-0.0201418222	0.0292157305	0.1039496904	0.1323985431	0.0182532385	0.0689123679	-0.0093929686	-0.0126349952	-0.0628552771	-0.0190790093	0.0164620663	0.0306577686	0.0489108072	0.0949642747	-0.0899034152	-0.094383609	-0.0738086533	-0.0346313694	0.0219768553	-0.1059450301	0.1194391089	-0.011535819	-0.0263484787	-0.0666332607	0.011764537	-0.0882027835	0.0903125067	0.0749634746	0.0129467868	-0.0713851424	-0.0802190282	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0022888604919728	-0.0276870929813526	5.238882351713968e-06	0.000766575117758	-0.0639767861840425	-0.0001421141490851	0.0040930291704386	2.01964313701832e-08	-0.0031216507523765	0.049981161149816	9.74470341981277e-06	0.0024981164698838	-0.0001389832258568	0.0004302749987561	1.931633706956228e-08	1.8513657455464786e-07	0.0023919481049801	0.0001967730021502	3.871961437520264e-08	5.721415736917893e-06	0.0008221708324849	-0.0003229543267691	1.0429949717888265e-07	6.759648777889135e-07	0.0	0.0	0.0
1010.6517989466522	0.0941647890474541	0.0088670074963515	1021417.0587141044	1125.3390134684246	3.953347981771003	15.628960264972864	1266387.895234087	966.4120226008188	0.5672287041605841	933952.1974274056	0.3217484028236955	989.4918708268988	796.2371426486465	1.174628	21.019354	0.0565390577548251	0.0264351948973307	0.0385872227	-0.0686587454	0.0264526947	0.0434380859	0.0223323986	0.0445016858	0.0110939837	-0.0708289919	0.0326277921	0.0389701855	0.0117345485	0.0477793108	0.0236000393	0.0028545501	0.028722602	-0.0681817904	0.006374111	-0.0263811377	-0.015797162	0.043636758	-0.0333304702	0.0135268149	0.0324945782	-0.0998204675	0.0092117008	-0.0696820767	0.0834199028	-0.0091572671	-0.0641602486	-0.012194103	-0.137301776	-0.0318121621	0.0123413354	-0.0579514269	0.0189201413	0.0746902386	-0.0637252618	0.0390944833	0.0298924085	-0.0520571172	-0.0036714532	0.1281775734	0.0171376965	-0.0746293064	-0.025084996	0.1067905076	-0.2180692576	-0.0462615978	0.0324955943	0.0403855596	-0.0402135874	-0.0770168917	0.018091326	0.0241444168	0.0282358244	-0.050420473	0.065020978	0.0331337108	0.0330896791	0.0532103115	0.0057290081	0.022844542	0.0536156642	0.0111512638	0.0535920967	-0.0202526204	-0.1031768568	0.0508396139	0.1581692026	0.0245383464	-0.0252854478	0.021112273	-0.0422175116	0.0480940935	-0.0206364989	-0.0212119836	0.0394524692	-0.0262543733	0.081799797	0.0842779576	0.0108139081	-0.0253237901	-0.0533875972	-0.1112202493	0.0031829745	-0.0979927652	-0.074111251	-0.031755776	0.127857615	-0.0971361587	0.0315443777	-0.0177873412	-0.0172177004	0.0197929497	0.0348892646	0.0764387613	-0.0483594744	0.1290882611	0.1668300982	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0107938330697123	0.0085049725777395	0.0001165068323368	7.233455854810087e-05	-0.0468295416095969	0.0171472445744455	0.0021930059673649	0.0002940279964958	0.0060715333884786	0.0091931841408551	3.6863517687410425e-05	8.451463464766973e-05	-0.0003317320355039	-0.0001927488096471	1.1004614337956079e-07	3.7152103620374e-08	0.0024503375653959	5.838946041579994e-05	3.409329087648268e-09	6.004154184390308e-06	0.0010049056916577	0.0001827348591728	3.339202875690305e-08	1.0098354491260404e-06	0.0	0.0	0.0
1009.5707682621576	-1.0810306844946354	1.1686273408189398	1019233.1361294432	1115.8891973876953	-9.449816080729306	89.29902395961018	1245208.7008465547	965.793879824601	-0.6181427762177236	932757.818306656	0.3821004917901547	987.7863033915676	799.3035139204964	1.192405	21.337463	0.0411754092451348	0.0222300048293997	0.0105289453	0.138679243	-0.0026271698	-0.0068846244	0.0508503185	-0.0566600224	-0.061057308	0.1215053732	-0.0169968503	0.0457489068	0.0897414082	-0.0141779338	0.0474598257	-0.0092015738	-0.0003603965	-0.0729185505	-0.0106892551	0.0249213396	-0.0649647116	-0.1958660402	0.0528748811	-0.0015291232	0.0703452037	-0.1546429892	0.0721042078	-0.0240845753	0.0199345672	0.0570240579	-0.0283214702	0.0546057095	0.1111216245	0.0751556344	-0.0836627286	-0.0674921448	0.0092770018	-0.1251611372	-0.0588970624	0.1364711951	0.0504714709	-0.0776738715	-0.000361357	-0.0382560713	-0.0368819942	0.0885792629	0.0137527518	0.0742717679	0.0471730829	0.0524681352	-0.0703299517	-0.0836511171	0.0839145411	-0.1556376307	-0.0817943934	-0.1064117889	0.057165765	-0.0133385071	0.0276902638	-0.0522930423	-0.01475841	-0.0377155509	-0.0071588335	-0.0964838431	0.0591716712	0.0051672607	-0.0539466494	0.0403783626	0.008364885	0.0551394457	0.053455902	0.0592669964	-0.0417137117	0.1528661907	-0.0569315117	-0.1343932272	0.0391751049	-0.0148632	0.1436281818	-0.0029981475	0.040655607	-0.0331575702	0.0704179619	0.097383393	-0.0579039283	-0.0284959665	-0.0845776427	-0.048058573	-0.0151278164	-0.1227045029	0.1533241068	0.0060350089	-0.0396286647	0.0455768513	0.2022294182	-0.1430058608	0.0513322862	-0.0329714655	0.1278393126	0.1480065049	-0.0248279199	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0021666926969459	-0.0086271403727664	4.694557242998697e-06	7.442755101141598e-05	-0.044639156488671	0.0021903851209259	0.00199265429202	4.797786977973588e-06	0.0013712376208161	-0.0047002957676625	1.880292612741398e-06	2.2092780303506008e-05	-0.0002262934571874	0.0001054385783165	5.1208728765825634e-08	1.1117293797404708e-08	0.0024899277244587	3.959015906279976e-05	1.567380694617786e-09	6.199740073028079e-06	0.0006367826693614	-0.0003681230222963	1.3551455954456221e-07	4.0549216799903003e-07	0.0	0.0	0.0
1011.135913236519	1.565144974361374	2.4496787907686657	1022395.8350366493	1122.703374328613	6.814176940917832	46.43300738213631	1260462.866728854	964.7730985485362	-1.0207812760648949	930787.1316829434	1.041994413564675	986.7611712433572	789.1665526041909	1.28915	23.068657	0.0751796966138122	0.0368129222932968	-0.0085864074	-0.0747858382	-0.0610242784	-0.0922206852	-0.064706126	0.0104152637	-0.0158493082	-0.1198900491	-0.0568022709	0.0442217203	0.1644721941	-0.0259157536	0.1382128951	-0.0302904505	-0.059420134	0.0448318785	-0.0926168164	-0.009561102	-0.0610054628	0.0294079301	0.0010002176	-0.0575313574	-0.0892307313	-0.1353979351	-0.1309219646	-0.0063924915	0.0393418867	0.114250654	-0.1696613063	0.1176934144	0.0116443379	-0.0030356756	-0.0541007959	-0.0004256807	0.0357064027	-0.2244617206	0.1002949996	-0.1329491586	-0.0594929087	0.0123759536	0.0663905821	0.1776765831	-0.1053285239	-0.0132319327	-0.0857632908	-0.0871270718	0.1090276085	0.0083250916	0.0813270369	-0.0732675798	-0.0232205676	-0.0705551625	-0.0013253267	-0.0709420542	-0.1313133496	-0.0368209231	0.038347975	-0.0905650582	-0.0670578622	0.0873491599	-0.0422722662	0.0606291403	0.1030021886	0.0616690509	0.0965057554	-0.0787229705	-0.0974563338	-0.0705595633	-0.0392071328	0.0568114727	-0.0290631303	-0.0573512187	0.0420043507	-0.1814306758	0.1313629367	0.0103042194	0.082417322	-0.0347809138	0.0076541256	0.06998255	-0.0066510783	-0.1394745733	0.0055712817	-0.0737248456	0.0405981955	-0.1070278796	-0.1412975324	-0.0581738378	0.092090344	-0.0196296473	-0.1277776492	0.1266402534	-0.0294989237	-0.0258878353	0.0925527131	-0.1160387976	-0.2246131965	0.1364645108	0.1413039691	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0268303818503312	0.0246636891533853	0.0007198693902345	0.0006082975626548	-0.0387237494594927	0.0059154070291782	0.0014995287722015	3.4992040320852e-05	-0.0142755284573325	-0.0156467660781486	0.0002037907127361	0.0002448212887043	-0.0003727842487701	-0.0001464907915826	1.3896809613108778e-07	2.1459552018526044e-08	0.002554316738484	6.438901402530022e-05	4.145945127150308e-09	6.52453400049954e-06	0.0010049795508154	0.000368196881454	1.3556894351245098e-07	1.0099838975571232e-06	0.0	0.0	0.0
1012.3538578330568	1.2179445965379043	1.4833890402358791	1024860.3334694732	1121.360454305013	-1.3429200236000725	1.803434189786019	1257449.2684791451	965.7550825343012	0.981983985765055	932682.879440835	0.9642925482990236	988.632158714117	810.4106160320302	1.356443	24.272837	0.1409366082929714	0.0799157225837805	0.1289223253	0.0906830062	0.0586868169	0.0450981409	0.005775208	-0.0093037605	0.098694703	0.1247647666	-0.0847698646	0.086879228	0.0166729316	0.0614594174	0.0225807206	0.1572125764	0.0595968599	0.0941256745	0.0175559669	-0.0209329199	0.104891352	-0.1212754091	0.1365557925	-0.1181625999	-0.041398575	-0.0704957858	0.0098428921	-0.0264185731	-0.0379911686	-0.1165392757	-0.0627947501	0.04465993	-0.0229876516	-0.004715919	-0.0176294682	-0.1043431354	0.0578757402	0.0139327184	0.0633785022	0.1775903775	-0.0494073749	-0.0813321331	0.001553367	0.0911730582	0.1692531545	0.0154143307	0.0965065018	0.0726443192	-0.1144473636	-0.0553687364	-0.0657690549	-0.1034304498	0.0533525683	0.0193214607	0.005766815	-0.1632450979	0.0781089897	0.0197402416	-0.044356124	-0.0190896048	0.0792279591	-0.0689037584	0.1226167467	-0.1134879478	-0.0540870768	0.0944485928	0.1283838012	-0.0546892102	0.0068906812	-0.1221713317	0.0839440897	-0.0128730716	-0.044460275	0.0885292416	-0.1132649988	0.022671811	-0.0219307155	0.0145960386	0.0103173025	-0.0083748684	0.1072255413	-0.1529395371	-0.020346444	0.0052899142	-0.0334954979	-0.1665104938	0.0353381428	0.0189814169	0.0882177147	0.1017655953	-0.0447271461	0.0002749852	-0.078498455	0.0707508911	0.0120726709	0.065102315	-0.0392758787	-0.0122280863	0.1018528877	0.1730292243	-0.2172766866	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0120980660090879	-0.0147323158412433	0.0001463632011602	0.0002170411300461	-0.0397923641574635	-0.0010686146979707	0.0015834322452401	1.1419373727192128e-06	-0.0500372713702148	-0.0357617429128823	0.0025037285261765	0.001278902256167	0.0008050246787348	0.0011778089275049	6.48064733372068e-07	1.3872338697102426e-06	0.001946906252815	-0.000607410485669	3.689474981006506e-07	3.7904439572501448e-06	0.0010027202671718	-2.259283643600042e-06	5.104362582238682e-12	1.005447934197086e-06	0.0	0.0	0.0
1011.0281684678608	-1.3256893651960129	1.757452292993807	1022177.9574354772	1127.5375183105468	6.1770640055337935	38.15611972846119	1271340.8551979067	967.26146353182	1.5063809975188178	935594.7388337184	2.2691837096857888	992.5916595458984	795.9489529776195	1.353661	24.223045	0.1383855588790023	0.0691801919917885	-0.1258599064	-0.0142700833	0.0624824538	-0.0321896779	-0.0505847859	-0.0124947804	-0.0541577732	-0.0552859935	-0.1019960631	0.0267497774	-0.0265378549	-0.0185033047	-0.0106064791	-0.1117253783	0.0565962794	0.1230652397	0.0309490704	0.1203629768	0.0259528726	0.0345748864	-0.0804978392	-0.1341121838	-0.0570185282	0.1071392092	0.1281832839	0.0457945627	-0.05938735	0.0172147757	-0.114412759	-0.0356198814	0.0584680235	-0.1979192646	-0.0452516319	0.0309070345	-0.0839543877	0.095965625	0.122347273	0.06165066	0.0705291285	0.0123471113	0.0931801826	-0.0359851372	0.0346270451	0.0458615942	0.1635471415	0.1981510347	0.1165761062	0.0892993782	-0.026592209	0.0470723265	-0.0538165701	0.1530036338	-0.0254185111	0.0543784059	0.0460733763	0.1244641812	0.0801776292	0.0858072118	-0.002248474	0.0234574858	-0.0435188761	-0.2240437849	-0.1066952857	0.0581735908	0.0819192112	0.0553818889	0.1096759487	0.0475642078	-0.1163084445	0.1960694936	-0.0565164731	-0.0357813973	0.1104780313	0.0840699262	0.0899133664	0.119094898	-0.1394816435	0.0118085287	-0.096002765	-0.0026146739	0.0013784799	0.0218343082	0.0110036688	-0.0952021765	0.1651773396	0.0416186321	0.011479796	0.080961181	-0.1367908478	-0.0587704403	-0.026253714	0.0712994397	-0.1514458039	0.0873018614	-0.0817178853	0.1464152805	-0.1230734547	0.1040821531	-0.1556181854	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0109061725489993	-0.0011918934600886	0.0001189445996685	1.420610020201976e-06	-0.0531659429035897	-0.0133735787461262	0.0028266174848277	0.0001788526084788	-0.0936469499590373	-0.0436096785888225	0.0087697512366304	0.0019018040666204	-0.0001368172359501	-0.0009418419146849	1.871895605302533e-08	8.870661922573185e-07	0.0014269201593548	-0.0005199860934602	2.70385537392e-07	2.036101141173128e-06	0.001145100420706	0.0001423801535342	2.027210812042237e-08	1.3112549735010582e-06	0.0	0.0	0.0
