global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
916.924971283706	n/a	840751.402963625	n/a	1020.1905174255372	n/a	n/a	1040788.6918449854	853.7540643669577	n/a	728896.0024230992	n/a	870.919370307726	710.12240849009	n/a	n/a	n/a	n/a	-0.1537390704	-0.0136702869	0.0724058435	-0.2348471597	0.126990005	-0.0861209173	0.1320684724	-0.0446791	0.2100781371	0.1065511036	-0.1076628566	0.15651531	-0.1009956302	0.1399719516	0.0328845655	-0.1287187355	0.2103328206	-0.1049499826	0.006094093	-0.289886489	0.0954430327	-0.1797337076	0.1242598597	-0.062774422	0.172278102	0.0942833406	-0.1278269535	0.1641154458	-0.1382993986	0.1424217732	-0.0058036276	0.1144462895	-0.1287678221	0.0931179482	-0.0348945566	0.0475753614	-0.149179837	0.1292526344	-0.1213977739	0.1098802329	-0.0398070821	0.3062474838	-0.0860721731	0.1265022238	-0.1443641574	0.1628078808	-0.3364049248	0.1712378377	-0.1389625738	0.0945101996	-0.0222798716	0.074958613	-0.1587673433	0.1787965898	-0.0745720329	0.0262926845	0.0563446816	-0.0828602332	0.1468355469	-0.02559798	0.0606373627	-0.0515473751	0.029841332	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.1758364300019792	n/a	n/a	0.0309184501158409	-0.1063180359883659	n/a	0.0113035247764234	n/a	0.4591719105851695	n/a	n/a	0.2108388434704348	-0.0097150071745822	n/a	n/a	9.438136440218364e-05	-0.0111166434868885	n/a	0.0001235797624145	n/a	0.0056713483097659	n/a	3.216419165068453e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.621880233985	0.6969089502790666	842029.915084154	0.4856820849790705	1005.0373889841932	-15.153128441344052	229.61730155987	1010100.1532561644	855.3162778607536	1.56221349379598	731565.9351735739	2.440511000198242	871.9923558439644	686.9754512173603	1.398735	39.708897	0.328060099569202	0.1765320086602719	-0.0909910987	0.0025794538	0.0978259649	0.018955925	0.079545974	0.0208087088	0.1523088101	-0.0820731382	0.2391224376	0.0686295269	-0.0927759367	0.1065343811	-0.1764037986	0.0597513882	0.1101011677	0.0854331202	0.3501348201	-0.0130000535	0.0432082466	-0.0761138418	-0.0044858302	0.1596328049	-0.1391645631	-0.0210909764	0.1339351045	0.0623174434	-0.122897419	0.0496196674	-0.1485172848	0.0699883876	-0.054874514	0.3637498104	-0.0904942408	0.0054239206	-0.0870104467	-0.0661104788	-0.2069956126	-0.0474736848	0.0181208316	0.1332146775	0.003662229	0.3163108155	-0.0992381008	-0.0440796952	-0.2747497785	-0.0335905258	-0.1217830118	0.1608648313	-0.1092616457	0.0547756875	-0.1239816828	0.0724050875	-0.2711043349	-0.2268542901	0.0662671925	-0.0819765019	0.0167513444	0.0574801556	0.010607507	0.1306788569	-0.0346198355	-0.086230288	-0.1991241183	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.3002228701017486	0.1243864400997693	0.0154719864806935	0.0901337717321314	-0.0940156442981106	0.0123023916902552	0.0088389413727888	0.0001513488413004	0.4802631646985418	0.0210912541133723	0.0004448410000748	0.2306527073662586	-0.0104959679692555	-0.0007809607946733	6.098997628167523e-07	0.0001101653436116	-0.0100851719553094	0.0010314715315791	0.0001017106933681	1.0639335204581363e-06	0.0072645162568296	0.0015931679470636	5.2773196445741535e-05	2.538184107551163e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.0817470260308	-5.540133207954227	831893.1132580565	30.693075961877195	999.3452709279162	-5.692118056276968	32.40020796659429	998690.9705259902	858.0014842313878	2.685206370634205	736166.5469432645	7.21033325289452	877.6274836754512	689.7497456840339	1.741189	49.430855	0.7547066510552228	0.3701578967412309	-0.079877892	0.007643802	-0.0243938827	-0.1594889943	-0.041775703	-0.0529405413	0.0525688811	-0.0177795626	0.1125597676	0.0235651162	-0.0111389089	-0.0259523208	-0.0925276676	0.0475090325	0.0379830391	-0.1045512787	0.0676533526	-0.0472670566	-0.1283818122	0.0049172599	-0.0456124057	-0.174296182	0.0201728195	0.0169397625	-0.0816752595	0.0012241009	-0.0282371355	-0.0065018972	-0.0957042009	0.0755868833	0.0762846595	0.0244767474	0.0264407489	0.0785876278	-0.088098173	0.0172010071	0.1765775852	0.0210505349	-0.2788254378	0.1131168936	-0.0105145319	0.1993942544	0.0194620566	-0.0069235366	0.0748576126	0.1456877464	0.1990437793	0.1358284088	-0.1229715477	-0.1774519392	0.0300275291	0.3424912409	0.0334567857	0.2041142448	0.1090391131	0.1350303132	0.0384232494	-0.1737580066	0.0899578273	-0.1882041747	0.0772993979	0.1557185107	0.0242320318	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.272253334384203	-0.0279695357175455	0.000782294928255	0.0741218780833166	-0.0527156273161466	0.041300016981964	0.0027789373633348	0.0017056914027105	0.2672375254549735	-0.2130256392435683	0.0453799229751309	0.0714158950112976	-0.007142340929013	0.0033536270402425	1.1246814325045675e-05	5.101303394625428e-05	-0.0057268891807338	0.0043582827745756	3.2797259688405855e-05	1.8994628743162387e-05	0.0055281968894048	-0.0017363193674247	3.05609608480249e-05	3.0148049456944573e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.60834707675	-2.4733999492808607	827387.3450716973	6.117707309102564	993.2664991338204	-6.078771794095815	36.95146652469485	986578.3383015556	859.6732058536305	1.6717216222426714	739038.0208626586	2.794653182273669	876.564510705336	664.827604210669	1.920835	54.530876	1.5438329228868022	0.896133228614962	0.0622297573	0.2953190948	-0.0809242502	0.0762650137	-0.0460736988	0.0436322825	0.0313738305	0.0752104335	0.035943521	-0.0267108987	0.0456000106	-0.0707367292	0.190614497	0.2315394802	-0.120543701	0.063116638	-0.0704484356	-0.3289104177	-0.0648248398	0.0004193174	-0.2805020478	-0.1015315472	-0.0564608757	-0.0958812565	-0.3127868746	-0.0042709369	0.0449032621	-0.0759888141	0.0735887238	0.1406709044	-0.2589240275	-0.0559320462	-0.0685876387	0.2154842154	0.1665708037	-0.0985247727	0.297579421	0.229721067	-0.0431092769	-0.0817726233	-0.220870195	-0.0601672026	0.1797773523	-0.3178696561	0.231115752	0.2020989217	0.2606412382	-0.0499897766	-0.1494164547	-0.1440716846	-0.1979263711	-0.2459659729	-0.0881984646	0.1322439146	0.08141398	-0.2928848846	0.0142483598	-0.2722044775	0.0503580604	0.0337703303	0.0399921536	-0.2281833908	-0.0118732754	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.2231813291958815	-0.0490720051883215	0.0024080616932026	0.0498099057016404	-0.0463852990708346	0.006330328245312	0.0021515959698907	4.007305569339495e-05	0.0212829512371399	-0.2459545742178335	0.0604936525786758	0.0004529640133624	0.0061258620771038	0.0132682030061168	0.0001760452110115	3.752618618769848e-05	0.0035469126616654	0.0092738018423992	1.2580589429482333e-05	8.600340061208681e-05	0.0032206814332141	-0.0023075154561907	1.0372788894250029e-05	5.3246275805589735e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.3115443564176	7.70319727966762	841460.4694095559	59.33924832947862	1007.041530933786	13.775031799965632	189.7515010900644	1014132.6450254635	862.098581830193	2.425375976562464	743213.96479363	5.882448627686324	879.409656190954	670.1825427242455	1.994087	56.610435	0.5210148932207062	0.2653881821239576	0.0070319785	0.1777772509	-0.0947498674	-0.0475056774	0.053194834	0.0801665836	-0.0347104912	0.1725025339	-0.0751812008	-0.0785613678	0.0761625152	-0.032453806	0.2482750649	-0.0413641862	-0.0295981569	-0.025573271	-0.046695015	0.0383699796	0.1838041305	0.0480908638	-0.13433292	0.0364361659	0.0129014637	0.2949614493	-0.0532775578	-0.057205218	0.0960217442	0.0051410955	0.2244467711	0.0922813406	0.0106415445	-0.0955599119	-0.0292998382	-0.0617844794	0.0976824603	-0.0950530177	-0.0113434334	0.1042457755	0.1193798914	-0.1357390835	-0.1942938736	-0.0994257526	0.1456358506	-0.0268919604	-0.0309536617	0.0120640691	-0.2421308417	-0.5623766763	-0.0711435897	0.2074169455	0.0257665741	0.1793572648	0.0924706122	0.0701812792	-0.055751023	0.0164467411	-0.1890735081	0.259188305	0.1906728264	-0.1671858331	0.0283242419	0.0122119693	-0.1248023394	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.152019904040813	-0.0711614251550684	0.0050639484301004	0.0231100512245779	-0.0669969906253271	-0.0206116915544925	0.0044885967528501	0.0004248418287375	-0.0035204182167802	-0.02480336945392	0.0006152071362676	1.2393344421037883e-05	0.0087589015744429	0.0026330394973391	6.932896994547744e-06	7.671835679077832e-05	0.0007315565084522	-0.0028153561532132	5.351749250587738e-07	7.926230269435428e-06	0.0005803089426219	-0.0026403724905922	3.367584688869477e-07	6.971566889076057e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.7390912922444	1.4275469358268538	844081.517868499	2.0378902539886394	1015.9759475221024	8.934416588316367	79.82379977358266	1032207.1259434336	860.3673714671415	-1.7312103630514457	740232.0138852784	2.9970893211367184	879.5597533394501	680.002563872844	1.485401	42.169277	0.9931718948677808	0.4949987065216139	-0.0198774329	0.0631037712	-0.1677086507	-0.1024473961	0.0991855032	-0.0029506669	-0.0880582148	0.150324372	0.0126709201	-0.0710053168	-0.0035325062	-0.0667843868	0.1507932505	-0.0368643106	-0.0550406475	-0.1665182547	-0.0437634128	0.0798681173	0.0270796105	-0.1417048113	0.1194444588	0.0342878518	0.2182987338	0.1042048637	-0.1888595781	-0.0827904419	0.0250718481	0.0021634262	0.1328037528	0.0559672809	0.1370656632	-0.1757716043	-0.0458786964	-0.0085003941	0.0269882458	0.1593673567	-0.0144908844	0.0752221267	-0.049841117	-0.1378962719	-0.0280815079	-0.1275285994	0.0587981683	0.0390868882	0.0172155777	0.1028555746	0.0019762916	-0.0795202945	-0.0909623214	-0.0881198998	-0.1427545934	0.0208132711	0.1046564482	0.0282835799	0.0605120605	-0.0672788526	-0.1047390044	0.0580117613	0.0225001722	-0.1350861072	-0.0633658959	0.2238263186	0.1118573104	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.1322317454260826	-0.0197881586147304	0.0003915712213617	0.0174852344984283	-0.2043245699412637	-0.1373275793159366	0.0417485298816823	0.0188588640407748	-0.2097685005980167	-0.2062480823812364	0.0425382714859373	0.0440028238431401	-8.8469765700247e-05	-0.0088473713401431	7.827597963038636e-05	7.826899443056601e-09	-0.0013811000679067	-0.0021126565763589	1.907437397571891e-06	4.463317809632508e-06	0.0022164425172374	0.0016361335746154	4.912617432217662e-06	2.676933073984093e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.0457217596625	-8.693369532581983	828183.215693065	75.57467383002468	1006.3732653678732	-9.602682154229228	92.21150455515247	1012787.1492471956	857.8887952378217	-2.478576229319856	735973.1849946012	6.143340124549435	877.1024034869814	654.6505825941829	1.354155	38.443314	0.4081535842594327	0.2118650962087292	0.0382654622	-0.1119374405	-0.1294881437	0.0554775066	-0.03240908	-0.0404022588	-0.1369443812	0.0309722844	0.0387602589	-0.0873171067	-0.1695518658	0.0095043628	-0.016529533	-0.0699631739	0.0454658329	0.0956167671	-0.0276118534	0.0658373889	0.0160685751	0.001296769	0.0061734488	0.0261087192	0.2633160889	0.1061539755	0.0059694406	-0.1288926524	-0.1258167011	-0.0074671422	0.0057527633	-0.0630478011	0.0071645803	0.0278816408	0.0383184426	-0.1594109601	0.0336080164	0.1554381408	0.0379465306	0.0223510276	0.058880477	-0.0777494676	0.0856041385	-0.100816633	-0.0191192278	0.0629863483	0.0230115404	-0.1010869518	0.0616781972	-0.0281030857	-0.0042807071	0.0049673264	-0.1447352497	0.0029643377	0.0114660218	-0.1175453566	-0.0956391463	0.0324159378	-0.0493117579	0.0016177332	-0.0548466581	0.0921094918	-0.0797188685	-0.0452183471	0.0748063858	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.1474048755793262	0.0151731301532435	0.0002302238786472	0.0217281973445566	-0.167412492852776	0.0369120770884876	0.0280269427631807	0.0013625014349864	-0.1270715031983229	0.0826969973996938	0.0068387933789249	0.0161471669250813	-0.0030568733473933	-0.002968403581693	8.811419823808146e-06	9.34447466200352e-06	-0.003037692096119	-0.0016565920282123	9.227573270823846e-06	2.7442971479365428e-06	0.0030588744996922	0.0008424319824548	9.356713204867207e-06	7.096916450627245e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.5344034218037	-11.511318337858713	807364.0741325768	132.51044987552223	989.1762609278902	-17.197004439982948	295.7369617087932	978469.6751832817	856.2041144157859	-1.6846808220358298	733085.4855425201	2.8381494721353198	876.4794309167878	611.5478175264614	1.192915	33.865829	0.2849788352914387	0.1448456456649829	0.1963079857	-0.1338893871	-0.0564804424	0.0358868666	-0.2032835609	-0.0198428349	-0.18923936	0.044417308	0.0028978862	-0.0420705081	-0.2020556206	-0.0446830071	0.0100260976	-0.0382797917	0.0277679169	-0.0185534672	-0.1811911064	0.0966942718	-0.1643988406	-0.0584304314	-0.0885733839	0.0862114668	0.0267186784	0.0669938352	-0.0377394713	-0.1137573866	-0.1858025747	-0.0512560275	0.0155627645	-0.0554058043	0.0229579151	-0.1177916157	0.1314741285	-0.0551141191	-0.0609240553	0.1044867658	0.0756123666	0.0925938712	-0.0652474335	-0.05486549	0.0615644798	-0.0561047185	-0.0547913888	0.1062432575	0.1534902888	-0.0902741793	0.1501915451	0.0030979516	-0.015008182	0.0888068253	-0.0463386222	0.101273285	-0.020544756	0.0193707508	0.0656805844	-0.0093311968	0.0021352292	0.0593353176	-0.0078571722	0.0159483545	-0.1053000243	-0.0010297879	0.1177761681	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.172042004662245	0.0246371290829188	0.0006069881294484	0.0295984513682039	-0.1865093841710461	-0.01909689131827	0.0347857503838628	0.0003646912580218	-0.039642388560253	0.0874291146380698	0.0076438500863967	0.001571518970762	-0.0048327309977358	-0.0017758576503424	3.1536703942799837e-06	2.335528889647646e-05	-0.0035049465128627	-0.0004672544167436	1.22846500580284e-05	2.18326689966495e-07	0.0038920764376496	0.0008332019379574	1.5148258996507202e-05	6.942254694159672e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.0377069816476	4.503303559843857	815477.100230672	20.27974295210236	984.6833367043351	-4.492924223555065	20.18636807860788	969601.2735831832	857.3940065630744	1.1898921472885604	735124.4824902813	1.4158433221789812	875.2160621499115	596.7581345041051	1.010421	28.684999	0.1840877318137101	0.0896147037457522	0.1855154623	-0.1488184086	0.0412209465	0.1553145269	-0.1727048846	-0.0017627672	-0.0327260068	-0.0244942594	-0.097149227	0.023276765	-0.0154573093	-0.0068221752	-0.0064607958	-0.119047616	0.1289438969	0.1052834874	-0.1327851133	0.086917943	-0.1392983006	0.0575900362	-0.006233043	-0.0197446442	-0.1075888975	-0.0292951593	-0.0551971179	-0.0046788336	-0.0322513935	-0.0146514888	0.0378220576	-0.166957738	0.0086569473	0.0048444376	0.2139097894	-0.081053781	-0.0771351172	-0.0528094295	0.0794218095	-0.0383351724	-0.0276892162	-0.0192585918	0.1160935762	-0.0277006649	-0.0657058593	0.0406722217	0.0626416992	-0.2116248774	0.1412465903	-0.0402104485	0.1024942764	0.081668274	0.0343882989	0.0122518077	-0.0332750961	-0.0688761466	-0.0092621224	0.0117518843	-0.0960374978	0.0061409189	-0.0856919897	0.1037977869	-0.1058478263	-0.0462081473	0.09564097	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.2105787162790164	0.0385367116167713	0.0014850781422342	0.0443433957497184	-0.1927101189487103	-0.0062007347776641	0.037137189945226	3.844911178293425e-05	-0.0275229730337684	0.0121194155264845	0.0001468802327035	0.0007575140446175	-0.0057991218336608	-0.000966390835925	9.33911247759821e-07	3.36298140416414e-05	-0.0040388815484528	-0.0005339350355901	1.6312564162432488e-05	2.850866222306014e-07	0.0049363679639903	0.0010442915263406	2.436772867590973e-05	1.0905447919869875e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.138387870994	7.1006808893464495	828351.885076412	50.41966909232988	994.4054528500172	9.722116145682094	94.51954235013244	988842.204657848	858.7167196116728	1.3227130485984162	737394.4045406324	1.7495698089325162	875.3442202219628	626.0229021924717	1.003329	28.483654	0.331522299875445	0.1698464382848065	0.0831057283	-0.0380888808	0.0954583868	0.0662323498	-0.0845157453	0.0312764578	0.0132275855	-0.0919397263	-0.114387007	0.0547335003	0.0983658947	-0.0050994742	-0.040503189	-0.0937556458	0.0922053741	0.0204095749	-0.0650449024	0.0180728586	0.0017890425	0.044508291	-0.0191882419	-0.0828697729	-0.0610110627	0.0203971907	-0.0304986447	0.0643583781	0.0748244249	-0.0020996072	0.0071260295	-0.0915161723	0.0597462946	0.0408871765	0.1389752928	0.0018630665	-0.007377979	-0.1232934758	0.0378616887	-0.0484177218	-0.0482648009	0.0565514866	0.047052139	0.0136172098	-0.0006500282	0.0194555852	0.0563396789	-0.118895933	0.1173129492	-0.016568956	0.0155572361	-0.0198484418	0.1419078494	-0.0064533693	0.0413218225	-0.0480873298	0.1165259272	-0.0306240055	-0.0255815507	0.0688840645	-0.1560427418	0.0409043205	-0.0525807114	-0.000806177	0.0251112473	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.2245409467468988	0.0139622304678824	0.0001949438796382	0.0504186367659936	-0.0963447514182433	0.096365367530467	0.009282311125843	0.0092862840592819	0.0923270331367973	0.1198500061705657	0.0143640239790846	0.0085242810478432	-0.0060411608914066	-0.0002420390577457	5.85829054744746e-08	3.649562491586058e-05	-0.0032993029492627	0.00073957859919	1.0885399951013551e-05	5.469765043799902e-07	0.0038910917067956	-0.0010452762571946	1.5140594670693495e-05	1.0926024538549595e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
