global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
950.4903362756708	n/a	903431.8793534376	n/a	1076.1832507085142	n/a	1158170.389105545	n/a	884.0416018631657	n/a	n/a	781529.553824792	908.5160737932435	715.2718618485985	n/a	n/a	n/a	n/a	-0.0454362718	0.1256562983	-0.123168495	0.0552278967	-0.0037939005	0.0981842982	0.1386195892	-0.1415542956	0.0651389327	-0.0542681481	0.043591074	0.0014440474	-0.0171037492	0.1342755782	-0.0416572172	-0.1173375708	0.0213008574	-0.0180978529	0.0026970421	-0.0146655986	0.0264092875	-0.0970115641	0.052616039	-0.0833191273	0.0077251519	-0.1398967602	0.0574056847	-0.0170178435	0.1061629253	-0.0025869052	0.1556729912	-0.0541226438	0.0311950091	-0.0456247083	0.0751566876	-0.045930378	0.1358272663	-0.0939919535	-0.0395651241	0.0581641888	-0.1118479846	0.0217448973	0.0399205755	-0.0277174441	0.087301792	-0.0618618684	0.1049258723	-0.0863067289	0.1398772547	-0.0185894765	0.1201531422	-0.0800243969	0.113828814	-0.03437209	-0.02657609	0.0620097594	-0.0341219082	-0.061056487	0.0510241702	-0.0465110613	0.0720585294	-0.0053012885	0.0795848079	-0.0395111084	0.0516955108	-0.0642866563	0.0325389847	-0.0415097065	0.0766437354	-0.0326452476	0.0595346828	-0.0562023626	0.085887128	-0.016525528	0.0365630128	-0.0171785231	-0.1120105816	-0.0546204926	0.0190180784	-0.097172645	0.1017658886	0.1290883846	0.1290552057	0.1289999139	0.1289225186	2.1086528079194977e-06	n/a	4.446416664346782e-12	n/a	-0.0255197755151641	n/a	n/a	0.0006512589423443	-0.0388173368008608	n/a	n/a	0.0015067856363114	1.7219322636868677e-07	n/a	n/a	2.9650507207257806e-14	-0.0007670003664002	n/a	5.88289562058041e-07	n/a	0.0004489998289122	n/a	n/a	2.016008463631849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.1456013162034	1.6552650405326403	906581.2461057946	2.739902354409524	1071.6274799751247	-4.555770733389409	1148385.4558378365	20.75504697520747	885.0345371791294	0.9929353159636776	0.9859205416878882	783286.1319998758	908.899655131433	715.8313401896779	0.95725	18.7829	0.0301496912960578	0.015881922058793	-0.0140193632	0.050429579	-0.0665669778	0.1796694061	-0.0533155245	-0.0184657868	0.04130068	-0.0940281072	0.0180093902	-0.14293549	0.0845434023	-0.1233299943	-0.0806239081	0.1032342339	-0.0170209536	-0.1066682231	0.0023575899	-0.0064531293	0.0849284388	0.0209095405	-0.0617357596	-0.0593987743	0.0827632807	-0.0710747041	-0.0948340678	-0.0408478138	-0.0256057504	-0.0655343806	0.0123354716	0.0182373107	0.0543530077	-0.0275323453	-0.0413007318	-0.0008868604	0.1441663861	-0.0735737724	0.0096357961	-0.1215880226	-0.026437322	0.0183526031	-0.0851301207	-0.0033062475	0.0417002136	-0.1119973318	-0.0116502222	0.0039517707	0.0051232137	-0.0914356603	0.1261579394	0.0270812904	-0.0095100364	-0.091545256	0.0592028196	-0.1010196357	0.0811552916	0.0745998087	-0.1076324318	-0.0480664222	0.0258923976	-0.0818599591	0.0741008642	0.002803003	0.0137354142	-0.0550561586	0.0697630817	-0.0148454343	0.0453632319	-0.1473920159	0.0187291185	-0.0695221419	0.0063842052	-0.0214629654	0.0231667878	-0.1042988958	0.0858594911	-0.0157399241	-0.0577408005	-0.1280277271	0.0823935935	-0.0415395878	0.0525603218	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0066515427067059	0.0066494340538979	4.424302037913245e-05	4.421497323713814e-05	-0.0239824798542542	0.0015372956609099	2.3632779490524087e-06	0.0005751593399597	-0.0365076968142119	0.0023096399866489	5.334436867927548e-06	0.0013328119266784	1.0529749304799096e-07	-6.689573332069581e-08	4.475039136513652e-15	1.1087562042191704e-14	-0.0009359999711588	-0.0001689996047586	8.760959460092746e-07	2.8560866408563037e-08	0.0002249998975121	-0.0002239999314001	5.0175969267249515e-08	5.06249538804555e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.8076817486658	0.6620804324624032	907842.4783992668	0.4383504990496029	1071.395984421128	-0.2314955539966376	1147889.355433718	0.0535901915202101	884.1088565319043	-0.9256806472251357	0.8568846606471459	781648.4701981513	907.8097625968009	715.9803230204234	0.941888	18.481468	0.056048413713623	0.0361372066279422	0.040537566	0.1049386018	0.0759662528	0.161339846	0.0131798801	-0.0068053458	-0.0065731373	-0.0499960943	-0.1060010477	-0.0510455932	0.0063244915	-0.1665417044	-0.0561947951	0.0570563795	-0.0439169804	-0.1183935969	-0.0126040984	-0.0170857116	0.0373050401	-0.0355152808	-0.1119793633	-0.0736920735	0.0694108641	0.0685117798	0.0404537675	-0.0738459679	-0.0014303673	-0.0970812706	0.1257305354	-0.0323530394	-0.0666265866	-0.0863386148	-0.0493280314	-0.0589568545	-0.0337486703	0.0787197155	0.0485720248	-0.0685137372	-0.0400431233	-0.0237950271	-0.0996713283	0.0216751286	0.061011316	-0.0690084279	-0.0536479672	-0.1209887396	-0.0856092447	-0.0302276958	-0.0201738967	0.0133798967	0.0345865496	-0.1205950818	0.1020438948	0.0625188632	-0.0183167678	0.041739172	0.007112	-0.0624701414	0.0619542324	-0.051086014	0.1034333708	-0.0191060704	0.0531454536	-0.0477536803	0.0181202791	0.0947684028	0.0518232129	-0.1311593084	0.0268301909	-0.0475883551	-0.0653534333	-0.0301470488	0.0663296042	0.0191159123	0.0749637734	-0.07499053	-0.0092162329	-0.1823365823	-0.0026022495	-0.1176039386	0.0546283248	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0148893649276686	0.0082378222209627	0.0002216931879492	6.786171494418683e-05	0.0002149873522085	0.0241974672064626	0.0005855174192078	4.621956160962163e-08	-0.0359303620038815	0.0005773348103303	3.333154832192376e-07	0.0012909909137299	8.206084020922241e-07	7.153109090442332e-07	5.116696965976872e-13	6.733981495843533e-13	-0.0009359998312672	1.3989160004002074e-10	8.760956841322269e-07	1.9569659761757142e-20	0.0006850002362288	0.0004600003387167	2.1160031161947882e-07	4.692253236335119e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.2808120924276	2.4731303437617957	912561.429951968	6.116373697235336	1068.3435575116066	-3.0524269095215004	1141357.9568765557	9.317310037970978	885.6215528666679	1.512696334763632	2.288250201207326	784325.5349019683	908.6885204722932	727.5301347511571	1.061689	20.832172	0.1946312905640053	0.107744709282676	0.0465668873	-0.0260164749	0.0968559225	0.0156876564	0.0634706468	0.0141131259	-0.071692392	-0.0449083951	-0.0750684186	0.0240295339	-0.0103751881	-0.1062719128	-0.0324001823	-0.1086791416	-0.0090282789	-0.0332928173	-0.0497432653	0.0247822249	0.0237802256	0.0264459024	-0.0957002262	-0.0591782731	0.0107412433	-0.0598459465	-0.0397226821	0.1274296879	-0.0851602721	0.003230782	0.1542393376	0.1484395888	-0.0139861356	-0.0347421952	-0.1081131594	-0.0314627792	0.1246099683	-0.0397581463	-0.1114668238	-0.0092051189	-0.0056687266	-0.0837515627	-0.0269344221	0.0080355159	-0.010222114	-0.0467811255	-0.0984568385	-0.0339476539	-0.0062781118	0.0011270533	-0.0320437999	0.0194515721	-0.1282468218	-0.1366372007	0.1344448469	-0.0860057812	-0.0481514441	-0.0686130337	0.0358191555	-0.0067804131	0.0011986798	-0.0186244954	0.0436809485	0.0236012864	-0.0393862287	0.0438408152	0.032081837	0.1707684653	-0.0121612294	-0.0957998795	0.037514739	0.0090079991	-0.06314969	-0.0063925412	0.0094429563	-0.0118254178	0.0150525603	-0.002056318	-0.1359735109	0.009449776	0.0469269765	-0.0926756102	-0.0608808641	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0158094490885929	0.0009200841609242	0.0002499386804848	8.465548631837727e-07	2.9211558540964688e-05	-0.0001857757936675	3.4512645512802655e-08	8.533151523922071e-10	0.0587608382030566	0.0946912002069381	0.0089664233966304	0.0034528361063257	0.0008020245081023	0.0008012038997002	6.419276888948204e-07	6.432433115967362e-07	-0.0002474201301061	0.0006885797011611	6.121672078171944e-08	4.741420048511098e-07	0.0001980992290406	-0.0004869010071882	2.3707259080088367e-07	3.9243304546480095e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.9966630692044	0.7158509767767782	913929.619799454	0.5124426209522674	1067.0968835980111	-1.2466739135954867	1138695.7589845874	1.5541958468394872	885.5508182920258	-0.0707345746420742	0.0050033800497951	784200.2517776765	908.2561787313068	736.4159227644525	1.132536	22.222326	0.1620069157738953	0.0915287635875551	0.047118506	-0.0537774446	-0.0315323742	-0.1377152154	0.0782344494	0.0345480967	-0.0857702834	-0.0803040267	0.0338044479	-0.021146545	-0.0042281927	0.0158350775	0.1144071715	-0.0136751566	-0.0138488398	0.092169041	-0.0134232041	-0.0361785604	-0.0018179229	-0.0251829724	-0.0361663399	0.1793941376	-0.0555159001	-0.0752939864	0.0085624847	-0.0442451014	-0.0566452319	-0.0450763327	0.0208278001	0.191477295	-0.0525605423	-0.161101618	0.0541645368	-0.0153600381	-0.0980245036	-0.0259000912	0.0050824081	-0.005380401	-0.0138124638	-0.1091827166	0.0729160212	-0.0168190051	-0.0044116431	0.0582368961	-0.01742038	0.2140168247	-0.0435892725	0.0029979171	0.0428313108	0.0461130408	-0.0528836945	-0.0956763226	0.0452059468	0.0901575176	-0.1312662623	-0.1455651281	0.1558077499	0.0265967884	-0.0182017143	0.0534194861	-0.0256634383	-0.0297520155	-0.0090168322	0.1865860614	-0.0768646628	-0.0448721202	-0.0480466604	0.0830447767	0.0493294452	0.0161727517	-0.0535123363	-0.0083097096	-0.1009534559	0.0114221273	0.0125759903	-0.054070201	-0.0378616897	0.0561682928	-0.0384303269	0.0497900385	-0.3177077516	0.1282045865	0.1255324169	0.1211199807	0.1150284477	7.174203744853003e-05	-0.0157377070511443	5.146919937266285e-09	0.0002476754232276	0.0009152707689281	0.0008860592103871	7.851009243118738e-07	8.377205804542356e-07	0.0793788400063704	0.0206180018033137	0.0004251019983614	0.0063010002407569	0.002434218587967	0.0016321940798647	2.6640575143453746e-06	5.925420134004054e-06	-0.0007067681410999	-0.0004593480109938	4.995212052738082e-07	2.110005952039602e-07	0.0006018600923631	0.0004037608633225	1.6302283475093054e-07	3.6223557077931924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.515284602734	0.5186215335296538	914921.4896786492	0.2689682950406498	1073.5995725640505	6.502688966039386	1152616.042209712	42.28496378905038	885.6256640504733	0.074845758447509	0.0056018875575828	784332.8168248419	909.2370756516264	739.5854216505842	1.032181	20.253191	0.1779158912296561	0.0948499296707444	0.0741230892	-0.0224411537	-0.1601621796	-0.0867531244	-0.0243396509	0.0262260919	-0.0510038462	-0.0041240635	0.0167432866	-0.1053908693	-0.0373350606	0.0801024248	0.0471198938	0.0271806662	-0.0128182476	0.0218832997	0.0044247225	0.0014220626	-0.0082421728	0.0004279631	0.0070843576	0.1390573338	-0.0410821401	-0.0477324294	-0.0433060516	-0.0902550818	-0.0301519191	0.0659442284	-0.0628394838	-0.0500664804	0.1576817133	0.0199733929	0.1454719215	0.0340449879	-0.0397979806	0.0131397634	-0.0197776772	-0.0792282233	-0.0144073232	-0.0137814366	0.0151978531	-0.0294914351	0.0247423041	0.0249646711	0.0311585697	0.1213059007	0.0331593629	-0.0138533083	0.08871834	-0.0200970576	0.0049526405	0.0043833502	-0.0926915561	0.0842761901	-0.0103145472	0.0144594324	0.110063516	0.0021817234	-0.005436266	-0.0108258614	-0.0350539612	-0.0681687059	-0.0496692146	0.117866553	-0.0279141333	-0.1599024322	-0.0057809734	0.0489353899	0.030665726	0.0010621861	0.0244764079	0.0327828485	-0.0247404036	0.0134741476	-0.0029054929	-0.0766371961	0.0705327244	0.0887699615	-0.032709962	0.0510082449	-0.011143274	0.1277634447	0.1237830955	0.1172407796	0.1082719048	4.740311617013049e-05	-2.433892127839954e-05	2.2470554226388862e-09	5.923830889961299e-10	-0.0282613168671446	-0.0291765876360727	0.0008512732660854	0.0007987020310651	0.0059398859235386	-0.0734389540828318	0.0053932799767802	3.528224478465201e-05	0.0027890070641359	0.0003547884761689	1.2587486282225033e-07	7.778560403799953e-06	-4.1838131558336045e-05	0.0006649300095415	1.7504292522926344e-09	4.421319175889443e-07	0.0001160583662841	-0.000485801726079	2.3600331706133573e-07	1.3469544384534318e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.365610531567	-3.1496740711670554	908905.9873442276	9.920446754582054	1072.3758738293625	-1.2236987346880142	1149990.0147712887	1.4974385932770469	885.4574426209398	-0.1682214295335597	0.0282984493543144	784034.8826928149	909.6022708195122	738.0376139303534	0.967602	18.986036	0.1229157930238661	0.063581816996359	0.0392354384	-0.0213519546	-0.1257678276	-0.0039986195	-0.1266274765	-0.0096516735	-0.0466944993	0.097701914	0.0175057277	-0.1176171461	-0.0085277711	0.1023324873	-0.0517822774	-0.0460820471	-0.0226685233	0.0172949401	0.0762752199	0.0097049431	-0.0173295486	0.0319300375	-0.0092417346	0.0807312217	-0.0264506313	0.040007903	-0.0004725575	-0.0172355071	-0.0694099097	0.028408427	-0.1285117616	-0.0266579765	-0.0521854917	0.0275032128	0.0047329142	-0.0236592009	-0.0449143984	0.0218391887	-0.0354853826	0.015488465	-0.0251625986	0.0644526101	0.0087210338	-0.0330611265	0.0141371518	0.0008188306	-0.0449204328	0.0881059202	0.0192146326	-0.0390003025	-0.0352452442	-0.0926848396	-0.0737143738	0.0625473567	-0.1241235934	0.1087317358	-0.036804983	-0.0705426455	-0.0066478335	-0.0075413324	-0.0009682619	0.0188682323	-0.0104665763	-0.0277366847	-0.0194894971	0.0553345632	-0.0032223161	-0.1280630948	0.0357504811	-0.0485389637	0.0169346384	-0.0367737946	0.0552530118	0.0079099076	-0.0378028659	-0.068974753	-0.1395837157	-0.0186431669	0.0030759776	0.1000969953	0.0570440455	0.1142080242	-0.0861194315	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0001178524987182	7.044938254806952e-05	1.3889211454123336e-08	4.963115501404241e-09	-0.0183741670379049	0.0098871498292396	9.77557317458346e-05	0.0003376100143368	0.0401496809299288	0.0342097950063902	0.0011703100743792	0.001611996878775	0.0019531036582461	-0.0008359034058898	6.987345039781679e-07	3.8146138998542984e-06	-0.0004280427985647	-0.0003862046670063	1.8322063740310036e-07	1.491540448174965e-07	0.0004689182695017	0.0003528599032176	1.2451011129873404e-07	2.1988434347246898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.8641157943446	-1.5014947372224017	906045.2949369494	2.2544864459065685	1075.6777179559804	3.30184412661788	1157082.5529069856	10.90217463648099	884.8923457704741	-0.565096850465693	0.3193344504062458	783034.4636031723	909.6183888215634	728.3487022004476	0.9071570000000002	17.800001	0.0750859473278451	0.051420007675975	-0.02492654	-0.0433548166	-0.0888643308	0.0972194787	-0.1210306282	-0.0190596163	-0.0133912693	0.0819642962	0.036374933	-0.1227020436	0.0374463188	-0.0230896905	-0.0648542859	0.0256733355	-0.0388619343	-0.0281788349	0.0683657453	0.024266867	0.0992079607	-0.0209743035	0.0585566794	0.0095851192	0.0469681218	0.0500685468	-0.0244931884	0.010303781	-0.0525683118	0.0211085923	-0.1475317058	0.1019302777	-0.0734154055	0.0831080324	-0.0482028012	0.0397724716	-0.1717815567	0.1422442001	0.0520324906	0.0669481798	-0.0370010786	0.0824431849	-0.0010008061	-0.0117507967	0.0259003704	-0.1443387765	0.0285887689	0.0133785284	0.0099119098	-0.0402952584	-0.0437904711	-0.0457098634	-0.0423837854	0.076939748	-0.1219297894	0.0928943438	-0.0081338037	-0.06659402	0.0221615734	0.0203958164	-0.0305691856	0.0121520284	0.0157822561	0.0111600022	-0.0119152051	0.0119898971	0.0334749714	-0.1145760752	0.0292286149	-0.0798781537	-0.0647361405	-0.0481909519	0.0168600293	-0.04056818	-0.0634885254	-0.0603174657	-0.0418643896	-0.0391991462	0.0445302016	0.0139295318	0.0211264518	0.1100604852	-0.1830606444	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-9.093090476142152e-05	-0.0002087834034796	8.26842944073071e-09	4.3590509568534445e-08	-0.0186113332203632	-0.0002371661824582	5.6247798101843136e-08	0.0003463817242393	0.084686388275216	0.0445367073452872	0.0019835183011597	0.0071717843591006	0.001536145540787	-0.0004169581174591	1.7385407171503666e-07	2.359743122479785e-06	-0.0005851187986281	-0.0001570760000634	3.42364008507991e-07	2.4672869795917235e-08	0.0004969499599116	2.803169040989996e-05	7.857756672364776e-10	2.4695926265614084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.2281338378862	1.3640180435415914	908643.875140059	1.8605452231070307	1070.9822760375414	-4.6954419184389735	1147003.0355865525	22.04717480943387	885.0867229593212	0.1943771888470564	0.0377824915440842	783378.5071588701	909.4109720515526	723.2766101185869	0.970235	19.037693	0.0094580437862228	0.0062412469378877	-0.0296682049	-0.0394543572	0.0620080589	0.0903663023	0.0041917241	-0.0200128471	-0.0251787377	-0.0105345687	0.0036518267	0.0053531898	0.0418151198	-0.0332738576	0.0026868363	0.0164049911	-0.0371460821	0.0006399645	-0.0365648835	0.0066714058	0.0377762154	0.0154985978	0.0084857772	0.0367346362	-0.0487430402	0.1122731548	-0.0444997271	0.0373592452	0.0557287708	0.0239393775	-0.0594002848	0.1049486826	0.0102276608	-0.1018832784	-0.0128741748	-0.1814456854	0.0993772942	-0.0218540396	0.0559972774	0.0933448677	-0.0257712271	-0.0407229467	0.0084590763	0.020804807	-0.026236163	-0.075359989	-0.0224007592	-0.0126925775	-0.0730197634	0.0232762978	-0.0237378461	-0.0532744118	-0.069689036	0.0473446579	0.0185171031	0.0761749995	-0.1583177916	-0.1111335791	-0.0768037679	0.0102681207	-0.0232626578	0.0461407724	0.0090740684	0.0051267186	0.0080616738	0.0292280709	-0.0117414505	0.0274562198	0.0087069167	-0.073879907	-0.0940093263	-0.0223997563	-0.0398534555	-0.0152427526	-0.0746821352	-0.0195060467	-0.0778230259	-0.0279003364	-0.0886755119	0.014234852	0.0016575059	0.0340248439	-0.1631704724	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-7.399885066661227e-05	1.6932054094809246e-05	5.4758298999795844e-09	2.866944558695465e-10	-0.0185610030122944	5.033020806879951e-05	2.533129844248651e-09	0.0003445108328224	0.0788980084175818	-0.0057883798576342	3.350534137626544e-05	0.0062248957322608	0.0015361677235774	2.218279039991645e-08	4.920761899266257e-16	2.359811274960971e-06	-0.0006381040647192	-5.298526609109997e-05	4.0717679741116493e-07	2.807438422744668e-09	0.0005159905443586	1.9040584447000027e-05	3.6254385608333925e-10	2.662462418674844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.7606570575242	3.532523219638051	915390.9548931456	12.478720297281985	1078.491373791673	7.509097754131517	1163143.64334305	56.38654908110299	886.1912076903094	1.104484730988247	1.2198865209861804	785334.856587609	910.5571125601364	728.5849651656499	0.951656	18.673145	0.0358109883758858	0.0293657762240585	0.0238411322	-0.0396272139	0.1493829157	-0.0057084788	0.0505921713	-0.0447353959	-0.0129102326	0.018224336	-0.0556531706	0.0950950712	-0.0518094833	-0.0677820877	0.0415461748	-0.0797907347	-0.0113309326	0.005563518	-0.0398218975	-0.0156674194	0.0241698432	0.0058760886	-0.0487493749	0.0156010476	-0.0677877433	0.1340687447	-0.0509223118	0.1481152915	0.0677539751	0.0116934179	-0.0616997405	-0.0539858543	-0.0567704628	0.0039264968	-0.0919497239	0.0119961626	0.0306265666	-0.0327951049	0.0563987492	0.1643180482	-0.000320795	-0.0444860546	0.0108910954	0.0371711834	-0.0313093149	-0.0042444789	-0.057014846	-0.0358372181	-0.1088916623	0.099112694	-0.0318643761	0.0462451231	-0.0662602105	0.1156234323	-0.0119113023	0.0545177608	-0.027636844	-0.0465174656	-0.0181662235	0.0168481206	-0.0288829456	0.0105272029	-0.0026608913	0.0112909667	-0.0263276274	0.0379987385	-0.0493745304	0.0874537009	-0.0532526018	0.0123268353	-0.094299646	0.0716091685	-0.0441880864	0.0179481099	-0.1066395598	0.0033994476	-0.044925806	0.0731790703	-0.0530338425	0.0529488066	-0.0162553409	-0.0229233299	-0.0625753328	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-4.623483684440544e-05	2.7764013822206828e-05	2.137660138028791e-09	7.708404635196916e-10	0.0105798651974851	0.0291408682097795	0.0008491902000197	0.0001119335475969	0.0789859953171259	8.79868995441041e-05	7.741694491384266e-09	0.006238787456237	0.0014251586920315	-0.0001110090315459	1.2323005084758629e-08	2.031077297472936e-06	-0.0006381470290544	-4.296433520002869e-08	4.072316306909573e-07	1.845934099180425e-15	0.0004959551551849	-2.0035389173699947e-05	4.0141681934161293e-10	2.459715159544783e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
