global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
879.3062115291248	n/a	773179.4136337019	n/a	1157.098407888771	n/a	n/a	1338876.7255387283	806.1972690944377	n/a	649954.0366953292	n/a	855.4695079007888	623.763584762583	n/a	n/a	n/a	n/a	-0.0307339885	-0.0115344458	0.106198642	-0.0549435628	0.0325709738	-0.0154525685	-0.0764399462	0.0182377376	-0.0024811668	0.0268524196	0.0390767139	-0.0295628662	0.0651792498	-0.0514852698	0.0367673004	-0.0215112668	0.0459797386	-0.0463951422	0.0739760491	-0.0408495308	0.1217411446	-0.1036782657	-0.0586328657	0.1932174911	-0.041113461	0.0158834622	-0.0116893524	0.0218951109	-0.0247211808	0.0345288349	-0.0623453178	0.0496654554	-0.0648225489	0.2354772529	-0.0385095725	0.0173199987	0.0097082713	-0.0546427766	0.0461221724	-0.0518532031	0.0601817058	-0.0419343483	0.0373151159	-0.0365280623	0.0483029561	-0.1235706409	0.0274582191	-0.0606013409	0.1500489135	-0.0760495823	0.0826736459	-0.0978901294	0.0642997234	-0.1563532068	0.1418689226	-0.0396867764	-0.0348292157	-0.0093915287	0.0169354644	-0.0349885482	0.0093484135	-0.0057967089	0.0193819798	-0.037156484	0.0465673756	-0.0048468299	0.0337884189	-0.0017531737	0.0540314263	-0.0344992925	0.0946394686	-0.1247259375	0.0538447263	-0.0503566432	-0.0072885794	-0.1553237469	0.1116008252	0.125706577	0.1582698144	-0.0168442404	0.1290883846	0.1290552057	0.1289999139	0.1289225186	1.5406661233896557e-05	n/a	2.37365210376051e-10	n/a	-0.0392049197645008	n/a	n/a	0.0015370257337409	0.0197992054005453	n/a	n/a	0.0003920085344929	-0.0010440619541097	n/a	n/a	1.0900653640193656e-06	0.0001239877876095	n/a	n/a	1.537297147629848e-08	0.000981064930108	n/a	n/a	9.62488397087815e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.8629467551566	-0.443264773968167	772400.0791791573	0.1964836598410501	1144.6642600038	-12.434147884970798	154.60803362532377	1310256.2681300472	806.6416219749198	0.4443528804820289	650670.7063023293	0.1974494823926763	854.8660988425189	623.1319796203652	1.061074	23.716173	0.1075493252694319	0.0473415379137863	-0.0417275378	0.0045987212	-0.0220290252	0.1725179152	-0.071764959	-0.0173523417	0.019044201	-0.0355165201	-0.0436318939	-0.0259006749	0.0503151209	-0.0202816051	0.0247290985	0.0138593261	-0.0167222868	0.0132157175	0.024377557	0.0292915363	0.0556674226	-0.0803044447	-0.0192653036	-0.0550485089	0.1012340556	0.0897627509	-0.1383784526	0.0165544121	0.0196185756	0.09299801	0.0194381225	-0.0818765885	-0.0265443616	-0.0587887048	0.0800476984	0.1151703612	-0.0495920498	-0.0143416541	0.0250145432	-0.0635529203	-0.0058214306	0.0013607734	-0.0159688968	0.0010298873	0.0171339778	-0.0172656162	0.1151202796	0.0203936544	-0.1126675494	0.0547271166	0.022180328	-0.0074866657	-0.0415875401	0.017793221	0.1108826879	-0.1167853563	0.0796560371	-0.1273099065	-0.0385321708	-0.0082620972	0.0139957953	-0.0112659656	0.0169615215	0.0321781482	0.0121834751	-0.0197093188	0.01513204	0.018844728	-0.0054731241	-0.0121772245	0.0868613106	0.0873631582	0.0866892077	0.1537835562	0.0345678613	-0.0659101422	-0.1197937454	0.0041795469	0.192618127	0.1992048615	0.1051318963	0.1345838983	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0194291875856151	-0.0194445942468489	0.000377493330237	0.0003780922454245	-0.026986661879377	0.0122182578851238	0.0001492858257473	0.0007282799193918	0.0541547447017194	0.0343555393011741	0.0011803030806745	0.0029327363737084	-0.0007206311982152	0.0003234307558945	1.046074538584877e-07	5.193093238410749e-07	0.0003657424191307	0.0002417546315212	5.8445301861951194e-08	1.3376751715157666e-07	0.000715631640798	-0.0002654332893099	7.045483107392612e-08	5.121286453112378e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.8197501824975	-0.0431965726590988	772324.1533108273	0.0018659438894928	1140.6304057988905	-4.03385420490963	16.271979746467107	1301037.7226329416	806.4615667145247	-0.1800552603950791	650380.2585876457	0.0324198967959397	853.8905069075804	631.1072579893614	1.05288	23.533039	0.0752330405115164	0.0374512307977858	-0.0368010765	-0.0185680216	0.105061672	-0.0334417509	0.0622676277	0.025506273	0.0264144708	-0.1147425305	0.049669942	0.0479215069	0.0461943147	-0.0199417576	0.1104808841	-0.0073822502	-0.0497260095	0.1209343914	-0.1398462889	-0.0999708669	-0.0034240863	-0.2055298022	0.0060273082	0.1058364606	-0.0771499962	0.0121079544	0.0451134596	0.0153842678	-0.0744801711	0.0283550762	0.0403574319	-0.0911882767	0.1228689473	-0.0444663073	0.0417373825	-0.0537630777	0.0653649173	-0.1256107547	-0.0065332354	-0.0919601478	0.0444736571	0.0126559214	-0.0400914047	0.1111096242	0.0231080106	-0.1466698777	0.0357042857	-0.0027730734	0.0413292844	0.0818973717	-0.0230988717	-0.020663279	0.1625413483	-0.0536879707	-0.0446510621	0.139047317	0.0538687722	-0.097841415	-0.0330104354	0.0025477793	0.0118778049	-0.0887647075	0.0035119917	0.0212167017	-0.0784707862	-0.1082161645	-0.0418416969	0.0193569522	0.0188016083	0.0367300724	0.022570086	0.1770777616	0.0501253461	-0.0266255028	-0.0272785387	0.0843755834	-0.1853207217	0.0135719269	0.150840527	0.0447174575	0.1041523974	0.0137403891	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0194178789549681	1.130863064699797e-05	0.0003770540231097	1.2788512711022168e-10	-0.0076686368860094	0.0193180249933676	0.0003731860896443	5.880799168946395e-05	0.0504710034475834	-0.003683741254136	1.3569949627423478e-05	0.0025473221890059	-0.0011349595111469	-0.0004143283129317	1.7166795089682877e-07	1.2881330919428102e-06	-8.500780801101726e-05	-0.0004507502271417	2.031757672683097e-07	7.226327422837971e-09	0.0008949524133919	0.0001793207725938	3.215593948367318e-08	8.009398222359863e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.8871647461793	-0.9325854363181634	770685.8740260854	0.8697155960327392	1141.9896981375557	1.3592923386652274	1.8476756619539831	1304140.4706523055	806.0962069681938	-0.3653597463309097	649791.0948885091	0.1334877442389867	853.517280884605	627.9041153500452	0.98081	21.922184	0.0354105884103539	0.0167922483162687	-0.0330456565	-0.0491808314	-0.0244302857	-0.0245343231	-0.000457441	0.0197098593	0.0142806265	-0.0854238611	0.0426658233	-0.0190597007	0.0325300518	-0.0282632582	0.0084006898	-0.0434551313	-0.1478276639	0.0356047451	-0.0962749421	0.0164386868	0.0371364619	-0.0224328805	0.0755629359	-0.0571767693	-0.0581230705	0.0804685365	-0.0112940207	0.0261180046	0.0043615448	-0.0253069486	-0.1987997123	-0.0338983524	-0.0127008401	-0.0952635539	0.0089865573	0.0462627482	-0.0875345825	0.0240850716	-0.0098918783	-0.0740153178	0.0028886079	0.0062804528	-0.0540058257	0.1422107074	0.0436859908	-0.0054451209	0.0190611169	0.009832347	-0.0208034593	-0.1385454461	0.0925049597	0.041022955	0.0491699275	-0.0832921591	-0.0604792114	-0.0022786807	0.0876884466	-0.1605220618	-0.0316674817	-0.0034931586	0.0036883202	-0.0633294363	0.0027125365	0.0160023024	-0.0306163597	-0.096936757	-0.0516298196	0.0807968442	0.0395735332	0.0112298232	0.0626490044	0.1792275964	-0.0572679631	0.0574496394	0.0134901559	-0.0094680131	-0.0424445345	-0.1431154401	0.107969153	0.0490176643	-0.0042069929	0.0116379002	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0194512032526716	-3.332429770349851e-05	0.0003783493079767	1.110508817431396e-09	-0.0118532825692057	-0.0041846456831963	1.7511259493893427e-05	0.0001405003076654	0.0637643091906596	0.0132933057430762	0.0001767119775789	0.004065887126562	-0.0009890155448418	0.0001459439663051	2.12996413008642e-08	9.781517479387223e-07	3.810154267314125e-05	0.0001231093506841	1.515591222587512e-08	1.451727554073204e-09	0.0008060194766536	-8.89329367383e-05	7.90906723689847e-09	6.496673967449432e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.0077551586509	-1.879409587528471	767389.5870980988	3.5321803976939377	1142.857750340512	0.868052202956278	0.7535146270572474	1306123.837513376	808.0475909167831	1.951383948589296	652940.9091864168	3.807899314811952	856.2030231659426	623.3297778810077	0.982336	21.956301	0.0524680207768016	0.0303325471090397	-0.0165403714	0.005518395	0.1105082976	0.020881409	-0.0393783036	0.0412315406	0.0281062567	-0.0589975244	-0.0122633852	-0.0136212786	0.033141688	0.0098422144	-0.0394480315	0.0318057192	0.0221625482	0.0223544712	-0.008809826	-0.1255764829	-0.1090816013	0.0641224806	0.1538191987	0.1385226832	-0.0478077217	0.0714134294	0.0457214932	0.0082076383	0.0229999138	-0.0826478803	-0.0727523517	-0.0360688956	-0.0891852721	0.0478879552	0.0120408879	-0.1790917693	0.023398442	-0.076259791	0.0024464997	-0.024385711	-0.0182431707	0.0256916027	-0.0043775356	-0.012322257	-0.072285287	-0.0026657801	-0.1006286928	-0.0071340304	0.0699926917	-0.1230648077	-0.1016225976	0.0512395508	0.1022460595	0.0027147507	0.0002695595	0.022112034	-0.0141519751	-0.0875816905	-0.0250674509	-0.0101521496	-0.0025580524	-0.0778993698	-0.0123549932	0.0065776223	-0.0158971873	-0.0694015039	-0.0083219837	-0.0386956372	-0.0328381972	0.0207710851	-0.0444671821	0.0865008706	0.0831279615	0.0252593766	-0.0512057126	0.1090917136	-0.0997161213	-0.0556288372	-0.0007611907	0.0282085423	0.0481170954	-0.0206586281	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0150334176890254	0.0044177855636462	0.0002260036474127	1.951682928636077e-05	-0.0070290866217419	0.0048241959474638	2.3272866539526156e-05	4.940805873595095e-05	0.034688676760993	-0.0290756324296666	0.000845392401185	0.0012033042954286	-0.0010689699922491	-7.995444740730015e-05	6.392713660206725e-09	1.142696844329041e-06	-8.488767039915857e-05	-0.0001229892130722	1.5126346532143566e-08	7.20591658579618e-09	0.0007259550004127	-8.006447624090004e-05	6.410320355729647e-09	5.270106626242032e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.7637668004189	-0.2439883582319453	766962.1752404586	0.05953031895272	1145.5655741297212	2.7078237892092147	7.33230967340735	1312320.4846311577	807.5360363419219	-0.5115545748611794	652114.4499908218	0.261688083061402	856.535163083816	628.3762537500132	0.96957	21.670954	0.0642453012405046	0.033582668942213	-0.015889771	-0.0488014282	-0.0799412145	-0.0891320298	-0.0002479369	0.0159839161	0.0189373764	0.0596215861	0.0211663355	0.0320824204	0.0149882531	0.0088443083	-0.0287100147	0.0169116679	0.0165555627	0.0304551993	0.0765972763	0.0561806593	-0.0133918256	0.0174098215	0.0599767687	-0.0402870692	-0.0618820974	-0.094492617	-0.0252039297	0.0489348409	0.1320566241	-0.0533021647	0.0796777524	-0.2190354234	-0.0733751612	-0.0845027759	-0.0293697811	0.0977837141	-0.0158570172	0.0493640124	0.0096835175	-0.0002232144	-0.0151224654	-0.0048518792	0.0283366634	0.0234697785	-0.0693773284	0.0436418844	0.0706742904	-0.0049335558	0.0653656699	-0.0701193522	-0.0525082623	-0.0337274911	-0.041749238	-0.0508455972	0.0014526015	0.0355760003	0.1006535371	0.118301197	-0.0246412744	-0.0124749489	0.0026290159	-0.0179887201	0.0090493331	0.0022685208	0.0402522363	-0.0199512955	0.0547652975	-0.017673775	-0.0040315139	-0.043092102	0.0772933731	-0.0469822189	0.061664334	-0.0754096753	0.0470505909	-0.0759767953	-0.0260619941	-0.0894022971	-0.0102457234	0.0335172285	-0.0496751799	0.0101048808	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0194800984704812	-0.0044466807814558	0.0003794742364196	1.977296997216837e-05	-0.0327981237480798	-0.0257690371263379	0.0006640432744185	0.0010757169213943	0.02552349887101	-0.009165177889983	8.400048575503325e-05	0.0006514489946184	-0.0009870816804721	8.188831177700006e-05	6.705695605687167e-09	9.743302439236249e-07	0.0002506812681639	0.000335568938563	1.1260651252833777e-07	6.284109820826114e-08	0.0006461241418982	-7.983085851449997e-05	6.3729659711621125e-09	4.174764067436853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.6663738695802	-0.0973929308387369	766791.5983258993	0.0094853829773589	1144.1419847531429	-1.4235893765783203	2.0266067131066507	1309060.881274861	808.0418444500854	0.5058081081634782	652931.6223822959	0.2558418422839169	856.642598810043	616.9102571736212	1.006753	22.502052	0.1054239285553321	0.0460303193157526	-0.0264107145	0.038255382	0.011409412	0.1409156972	-0.0658528261	0.0002643327	0.0338337135	-0.0134580578	-0.0333523459	0.0133046655	0.0547127728	0.0234363738	0.0089106183	0.0055445848	0.1240793184	0.0118963971	0.1028094403	-0.0463710525	-0.0390135508	0.0053478096	-0.0698655023	0.0459441536	0.1333569504	-0.0498186074	-0.2196798876	-0.1504801868	0.0018414967	0.114366021	0.0098196582	0.0284099222	0.1099138959	0.0722379688	0.0245921505	0.1214263349	-0.0360925532	0.0176608862	0.0279219867	-0.0183661793	-0.0051246862	-0.0150205396	0.0152449083	-0.0845652974	-0.1130048495	-0.0013374913	-0.0156596394	-0.0016538479	-0.028198282	0.1185464663	-0.1109976649	0.020225745	-0.0370409477	-0.0518885843	0.1556368221	-0.1358862713	-0.1311288533	-0.1113992723	-0.0302459117	0.0010382952	-0.0314565743	-0.0144399261	0.0165198201	0.0192567266	0.0038892779	0.007004775	0.0575617331	-0.0378973856	-0.0413645321	-0.0238377975	0.0540509945	-0.0390068177	0.1346965552	0.0795910689	-0.0255842316	-0.0667687537	-0.0334875019	0.0816359763	0.0601883351	-0.0394536414	0.0763279361	-0.0644505805	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0018108165249515	0.0212909149954327	3.2790564870374265e-06	0.0004533030613427	-0.0205209781867949	0.0122771455612848	0.0001507283031329	0.0004211105457429	0.0581057785673095	0.0325822796962995	0.0010616049502078	0.0033762815029132	-0.0011610790145126	-0.0001739973340405	3.027507225320136e-08	1.3481044779415505e-06	0.0005118284420277	0.0002611471738638	6.81978464170498e-08	2.619683540685027e-07	0.0002957968837562	-0.000350327258142	1.2272918779729152e-07	8.749579643987889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.9298638363199	-0.7365100332602879	765502.2666326413	0.5424470290930703	1146.525646181035	2.3836614278920933	5.681841802820573	1314521.0573508395	805.6845037531905	-2.35734069689488	649127.5195880248	5.55705516123684	854.2043464579046	621.1617437323646	1.231953	27.535515	0.1035229931328318	0.0497156821908222	-0.0243381567	-0.0209283669	0.0701645104	-0.1715373883	0.1602491982	0.0290764047	0.003472494	-0.0065847732	0.0812481188	0.0851606739	0.0088391586	-0.042098813	0.041593817	0.0756261035	-0.1384858277	-0.0866090191	-0.1812914952	-0.0469302446	0.0014216407	0.1830798352	-0.1994181787	-0.2061827402	-0.1988251357	-0.1504444734	0.244099719	0.0385653945	-0.0995065155	-0.181057581	0.1327751177	0.0307843564	0.028091379	-0.1076056675	0.0572714578	-0.1397619767	-0.1271879704	-0.115486427	-0.0219919742	-0.0424505867	0.0083066706	0.0365864042	-0.0020103218	0.0766166717	0.1130762557	-0.0682263819	0.0058550802	-0.0672177978	0.225195657	0.0449435242	0.1269107095	-0.0992977101	-0.1667886226	0.1468409863	-0.256607449	0.0953808349	0.0324586776	0.1476191128	-0.0259451078	-0.0012343648	-0.0124064694	0.0202122433	0.0018856172	-0.003778833	-0.017074496	-0.0096164394	-0.015934261	0.0322799795	0.023797622	-0.0169559042	-0.0412981766	-0.0098459992	-0.0393518179	-0.2134549566	-0.0954818854	0.0514018347	0.0255294024	-0.0417676109	0.0724604476	-0.0416418058	-0.1178570423	0.0827402726	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0130321253257505	-0.014842941850702	0.000169836290506	0.0002203129227833	-0.0347593458113237	-0.0142383676245287	0.0002027311126112	0.0012082121212311	0.0667015310491194	0.0085957524818098	7.388696072854098e-05	0.0044490942442966	-0.0003579993613519	0.0008030796531607	6.449369293207103e-07	1.2816354272836828e-07	0.000728000395477	0.0002161719534493	4.6730313458086336e-08	5.299845758146684e-07	-1.87013314962252e-06	-0.0002976670169058	8.860565295361121e-08	3.497397997317047e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.8866014049449	1.9567375686250443	768930.1117235147	3.82882191246865	1149.89990486776	3.374258686724943	11.385621684938735	1322269.791214883	807.6082247298285	1.9237209766380372	652231.0446512653	3.700702395957205	856.0016233270818	625.991065230211	1.167253	26.089403	0.0911123483264295	0.0520242681373824	-0.0263879421	0.0316707239	-0.025217816	0.0053756927	-0.0836943345	0.0033835058	-0.0090705315	-0.0362429364	-0.032041007	0.0128343177	-0.0104400203	0.0012067259	-0.0022655178	0.0305726529	-0.0587588857	-0.112959166	0.0474844029	0.0990042814	-0.0517584809	0.0815568655	0.0768466472	-0.1133630271	-0.0175112039	0.0523094074	-0.0074290068	0.0900755953	0.0613609631	-0.1244378892	-0.0968810151	0.0227377175	-0.03428918	0.0980002732	0.0273360462	-0.147963259	-0.0013880651	-0.0138967691	-0.017308678	-0.0229439641	0.0053364902	0.0341223192	-0.0429387911	-0.0455092154	0.0328083866	0.1228073147	-0.0685481358	0.0547359161	-0.0384871949	-0.1155873187	0.0856311768	-0.0191074363	-0.0505532974	-0.0149869539	-0.0122014072	-0.0629669158	-0.0100864497	0.1121406245	-0.0209328037	-0.0052500922	-0.0491043853	0.0027172945	-0.0094597278	-0.0275868434	0.0325015178	0.0566117159	0.0598571085	-0.0078429908	-0.0273137868	-0.0321887674	0.04805145	-0.1084111229	-0.0239993292	0.0449266602	0.0966540256	0.062267556	0.1538024307	-0.1353421431	-0.0937872414	0.0515695383	-0.0506117434	-0.1807644652	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0206709177978581	-0.0076387924721076	0.0004272868426058	5.8351150431927736e-05	0.0142934467377244	0.049052792549048	0.0024061764568599	0.0002043026196441	0.0567990986561994	-0.0099024323929199	9.805816729635128e-05	0.0032261376081566	-0.000546929587887	-0.000188930226535	3.569463049860418e-08	2.991319741062437e-07	0.0008690446603041	0.0001410442648271	1.989348464061713e-08	7.552386216030686e-07	-0.0001622622600345	-0.0001603921268848	2.572563436665464e-08	2.6329041031503693e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.0285898462637	-1.8580115586812556	765675.0330483407	3.452206952193148	1145.907035253998	-3.992869613761968	15.943007752503648	1313102.9334446073	808.3235941164804	0.7153693866519006	653387.0328053846	0.5117533593587165	857.8728743568461	623.5165532251149	1.01221	22.624022	0.0881540901540926	0.0462591516183836	-0.021466397	-0.0059855792	-0.0702895012	-0.0145199437	-0.0280029466	0.006161015	0.0145915367	0.0479707328	-0.0332826564	0.0202177775	-0.0106636682	0.025961646	0.0052765421	0.0055699073	0.0911400336	-0.0116623773	0.112188379	0.0129211693	-0.0218769387	0.0709520835	0.0690566462	0.1058862042	-0.0720857499	-0.0554650222	0.0326688649	-0.0955768337	-0.0233972201	-0.0254956059	0.0296711708	0.0206551354	-0.0905937757	0.0941892463	-0.1204882582	0.0379087969	0.0254954512	-0.0559159159	0.0084666319	0.0337863899	-0.020050539	0.0033605252	0.0425283409	-0.1215131264	-0.1231020969	0.0655974984	0.018795429	-0.025543163	0.0754145359	0.012906429	-0.1173087968	0.053509716	0.0073766835	0.0243181329	-0.033877658	-0.0389723368	-0.0594499216	0.0867181961	-0.0134879211	-0.0073454457	-0.0331232973	0.0156456872	-0.0025644578	-0.0135239757	0.0257855242	0.0478042191	0.0476731628	-0.0232709223	-0.0038440526	-0.0040139071	0.0371150905	-0.045432607	-0.0217357652	-0.0675048108	-0.097297962	-0.0393089295	-0.0500485099	0.096780694	-0.1223337097	-0.1555125433	0.0039921114	-0.0456492729	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.005798066648154	0.0148728511497041	3.361757685643576e-05	0.0002212017013212	-0.0238002973849091	-0.0380937441226335	0.0014511333412806	0.0005664541556101	0.0423302767404294	-0.01446882191577	0.0002093468076302	0.0017918523289213	-0.0004809629267469	6.596666114009995e-05	4.351600381972773e-09	2.3132533690494394e-07	0.0005490321578802	-0.0003200125024239	1.0240800170760664e-07	3.0143631038658884e-07	-0.0001338679642788	2.8394295755699983e-05	8.062360314621622e-10	1.7920631860150077e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
